,refs,trans,model_corrected
23,intestinal tuberculosis is an infectious disease of the extrapulmonary manifestation with the mycobacteria tuberculosis complex,intestinal is an infectious of the extrapulmonary manifestation the mycobacteria tuberculosis complex,and intestinal is an infectious of the extrapulmonary manifestation the mycobacteria tuberculosis complex 
24,in developed countries this disease is rarely seen,in developed this disease is rarely seen,and in developed this disease is rarely seen 
25,the clinical features are heterogeneous and unspecific,the clinical features are heterogeneous and unspecific,the clinical features are heterogeneous and unspecific 
26,furthermore intestinal tuberculosis poses diagnostic challenges,furthermore intestinal tuberculosis poses challenges,and intestinal tuberculosis poses challenges 
27,regarding intestinal tuberculosis the ziehlneelsen staining for acidfast bacillus pcr examination and culture methods show only poor sensitivity and specificity,regarding intestinal tuberculosis the ziehlneelsen staining for acidfast bacillus pcr examination and culture show only poor sensitivity and specificity,and regarding intestinal tuberculosis the ziehlneelsen staining for acidfast bacillus pcr examination and culture show only poor sensitivity and specificity 
28,in this case series we present three patients suffering from intestinal tuberculosis who were diagnosed and treated successfully,in this case series we present three patients suffering from intestinal tuberculosis who were and treated martyrize,in this case series we present three patients suffering from intestinal tuberculosis who were and treated martyrize 
29,furthermore we review the literature about the pitfalls of the diagnostic approaches and the treatment options of intestinal tuberculosis,furthermore we review the literature about the pitfalls of the diagnostic approaches and the treatment options of intestinal tuberculosis,and we review the literature about the pitfalls of the diagnostic approaches and the treatment options of intestinal tuberculosis 
30,the prevalence of obesity continues to rise and along with it comes a multitude of healthrelated consequences,the prevalence of obesity continues to rise along with it comes multitude of healthrelated consequences,and the prevalence of obesity continues to rise along with it comes multitude of healthrelated consequences 
31,the healthcare community has consistently struggled with providing treatment options to obese patients in part due to the reluctance of patients in pursuing the more effective  surgical approaches such as sleeve gastrectomy and roueny gastric bypass,the healthcare community has consistently struggled with providing treatment options to obese patients in part due to the reluctance of patients in pursuing the more effective surgical approaches such as sleeve gastrectomy and roueny gastric bypass,and the healthcare community has consistently struggled with providing treatment options to obese patients in part due to the reluctance of patients to pursuing the more effective surgical approaches such as sleeve gastrectomy and roueny gastric bypass 
32,on the other hand the less invasive approach such as lifestylebehavioral interventions and pharmacotherapy  have very limited efficacy especially in the morbidly obese patients,on the hand the less invasive approach as lifestylebehavioral interventions and pharmacotherapy have very limited efficacy especially in the morbidly obese patients,on the hand the less invasive approach as lifestylebehavioral interventions and pharmacotherapy have very limited efficacy especially in the morbidly obese patients 
33,despite our best efforts the epidemic of obesity continues to rise and pose enormous costs on our healthcare system and society,despite our best efforts the epidemic of obesity continues to rise and enormous on our healthcare system society,and despite our best efforts the epidemic of obesity continues to rise and enormous on our healthcare system 
34,bariatric endoscopy is an evolving field generated to combat this epidemic through minimally invasive techniques,bariatric endoscopy is an evolving field braised to combat this epidemic through minimally invasive,and bariatric endoscopy is an evolving field braised to combat this epidemic through minimally invasive treatments 
35,these procedures can be performed in an ambulatory setting are potentially reversible repeatable and pose less complications than their invasive surgical counterparts,these procedures can be performed in an ambulatory setting are potentially repeatable and pose less complications than their invasive counterparts,and these procedures can be performed in an ambulatory setting are potentially repeatable and pose less complications than their invasive counterparts 
36,these modalities are designed to alter gut metabolism by means of space occupation malabsorption or restriction,these modalities are designed to alter gut metabolism by means of space occupation malabsorption or restriction,and these modalities are designed to alter gut metabolism by means of space occupation malabsorption or restriction 
37,in this review we will discuss different bariatric endoscopic options  their advantages and disadvantages and suggest a new paradigm where providers may start incorporating this modality in their treatment approach for obese patients,in this review we discuss different bariatric easygoingness options their and disadvantages and suggest new where providers may start incorporating this modality in their treatment approach for obese patients,in this review we discuss different bariatric easygoingness options their and disadvantages and suggest new where providers may start incorporating this modality in their treatment approach for obese patients 
38,diagnosis of malignancy in the vermiform appendix is quite rare,diagnosis of malignancy in the vermiform appendix is rare,and diagnosis of malignancy in the vermiform appendix is rare 
39,the most common histological malignant neoplasia found in this tiny portion of the gastrointestinal tract is represented by the mucinous adenocarcinoma,falsehood most common histological malignant neoplasia found in this tiny portion of the gastrointestinal layered is represented by the mucinous adenocarcinoma,and the most common histological malignant neoplasia found in this tiny portion of the gastrointestinal tract is represented by the mucinous adenocarcinoma 
40,early diagnosis is outside the rule since most cases at this stage are symptomless,diagnosis is outside the rule since most cases at this stage are symptomless,and diagnosis is outside the rule since most cases at this stage are symptomless 
41,physical examination and laboratory workup were poor in diagnostic findings,examination and laboratory workup were in findings,and laboratory workup were in findings 
42,the computed tomography images were compatible with the diagnosis of appendicitis andor appendiceal neoplasia,the computed tomography images were compatible with the diagnosis of appendicitis andor appendiceal neoplasia,and the computed tomography images were compatible with the diagnosis of appendicitis andor appendiceal neoplasia 
43,the patient underwent a laparotomy and right hemicolectomy,the patient underwent a laparotomy and right hemicolectomy,the patient underwent a laparotomy and right hemicolectomy 
44,the patient outcome was uneventful and was referred to an oncological center,the patient outcome was uneventful and was referred to an oncological center,and the patient outcome was uneventful and was referred to an oncological center 
45,the increased prevalence of reflux disease in obese patients combined with widespread availability of laparoscopic antireflux surgery has increased the likelihood that more patients will seek bariatric surgery having previously undergone fundoplication,the increased prevalence of disease in obese beg combined with widespread availability of laparoscopic antireflux surgery has the likelihood more patients will seek bariatric surgery having previously undergone fundoplication,the increased prevalence of disease in obese patients combined with widespread availability of laparoscopic antireflux surgery has the likelihood more patients will seek bariatric surgery having previously undergone fundoplication 
46,this study examined our series of laparoscopic bariatric surgery after previous antireflux surgery without takedown of the previous fundoplication,study examined series of laparoscopic bariatric surgery after previous antireflux surgery without takedown of the fundoplication,and study examined series of laparoscopic bariatric surgery after previous antireflux surgery without takedown of the fundoplication 
47,we discuss our results our technique and the tips and tricks to avoid complication after this procedure,we discuss our results our technique and the tips and tricks to avoid complication this procedure,and discuss our results our technique and the tips and tricks to avoid complication this procedure 
48,we operated on patients suffering from obesity who had already undergone laparoscopic nissen,we operated on patients suffering from who had already undergone nissen,and we operated on patients suffering from who had already undergone nissen 
49,the patients were eligible for bariatric surgery according to the french national institute of healths criteria for bariatric surgery,the patients eligible for bariatric surgery according to the french national institute of criteria for bariatric surgery,and the patients eligible for bariatric surgery according to the french national institute of criteria for surgery 
50,the preoperative assessment involved gastroscopy with biopsies looking for helicobacter pylori oesophagogastroduodenoscopy investigation for sleep apnoea syndrome and a full laboratory assessment,facilitator preoperative assessment gastroscopy with biopsies looking for helicobacter pylori oesophagogastroduodenoscopy investigation for sleep apnoea syndrome and a full assessment,and also preoperative assessment gastroscopy with biopsies looking for helicobacter pylori oesophagogastroduodenoscopy investigation for sleep apnoea syndrome and a full assessment 
51,the patients took part in their choice of surgery,the patients took in their choice of surgery,and the patients took in their choice of surgery 
52,the patients postoperative course was uncomplicated,the NREM postoperative course was uncomplicated,and the NREM postoperative course was uncomplicated 
53,no patients had symptoms of gastroesophageal reflux late after surgery and good gastrointestinal comfort was achieved ,no patients had symptoms of gastroesophageal reflux late after and good debasement comfort august achieved,no patients had symptoms of gastroesophageal reflux late after and good debasement comfort august 
54,all of the patients were satisfied,all of the patients satisfied,all of the patients satisfied 
55,all patients exhibited significant weight loss,all patients exhibited significant weight loss,all patients exhibited significant weight loss 
56,bariatric surgery is possible after fundoplication without taking down the fundoplication,bariatric surgery is possible after fundoplication down the fundoplication,and bariatric surgery is possible after fundoplication down the bowel 
57,it appears to be a viable alternative in patients seeking weight loss surgery after fundoplication which is currently assumed contraindicated,it appears to be a viable alternative in patients seeking weight loss after fundoplication which currently assumed contraindicated,it appears to be a viable alternative in patients seeking weight loss after fundoplication which currently assumed contraindicated 
58,anisakiasis is a zoonotic parasitic disease caused by consumption of raw or undercooked fish or seafood infected with nematodes of the anisakis pseudoterranova or contracaecum genera,anisakiasis is a zoonotic parasitic disease caused by consumption of raw or undercooked fish or seafood infected with nematodes of anisakis pseudoterranova contracaecum genera,okay and anisakiasis is a zoonotic parasitic disease caused by consumption of raw or undercooked fish or seafood infected with nematodes of aniseakis pseudoterranova contracaecum genera 
59,here we describe the first case of anisakiasis in colombia and summarize the available literature,here we describe first case of anisakiasis colombia and summarize the available literature,okay so we describe first case of anisakiasis colombia and summarize the available literature 
60,the physical examination revealed moderate tenderness of the epigastric region the laboratory evaluation showed leukocytosis and a simple xray and ecg showed no abnormalities,physical examination revealed moderate tenderness the epigastric region the laboratory evaluation showed leukocytosis and a simple xray and ecg showed abnormalities,and physical examination revealed moderate tenderness the epigastric region the laboratory evaluation showed leukocytosis and a simple xray and ecg showed abnormalities 
61,the diagnosis was made by endoscopic examination which revealed a thickened gastric wall and a moving larval worm,the was made by endoscopic revealed a thickened gastric wall and a moving larval worm,the was made by endoscopic revealed a thickened gastric wall and a moving larval worm 
62,an anisakis larva was found and extracted endoscopically which relieved the pain of the patient,an anisakis larva was found and extracted endoscopically which relieved the pain of the patient,and an anisakis larva was found and extracted endoscopically which relieved the pain of the patient 
63,clinically anisakiasis may present as a gastric intestinal extragastrointestinal or allergic disease,clinically anisakiasis may as a intestinal extragastrointestinal or allergic disease,and clinically anisakiasis may as a intestinal extragastrointestinal or allergic disease 
64,diagnosis and treatment of anisakiasis are made by a dietary history direct visualization and endoscopic extraction of possible larvae which is the only effective therapy,diagnosis and treatment of anisakiasis spatter made by a direct visualization and endoscopic extraction of possible is the only effective therapy,and treatment of anisakiasis spatter made by a direct visualization and endoscopic extraction of the bowel is the only effective therapy 
65,we present the first case of bariatric surgery in a patient with ehlersdanlos syndrome and outline management challenges in the context of the relevant literature,we present the first case of bariatric surgery in patient with particularism and outline management challenges in the context of relevant literature,and we present the first case of bariatric surgery in patient with particularism and outline management challenges in the context of relevant literature 
66,furthermore six gm markers were shared by obesity patients with various metabolic disorders ,furthermore six gm markers were shared by obesity patients with metabolic disorders,and six gm markers were shared by obesity patients with metabolic disorders 
67,as for the discrimination with group o group oa exhibited low accuracy ,as for the discrimination with group o group oa exhibited low accuracy,as for the discrimination with group o groups oa exhibited low accuracy 
68,nonetheless gm classifications to distinguish between group o and the obese patients with specific metabolic abnormalities were not accurate ,nonetheless gm classifications to distinguish between group and the obese patients with specific metabolic abnormalities were not accurate,but nonetheless gm classifications to distinguish between the obese patients with specific metabolic abnormalities were not accurate 
69,common biomarkers were identified for the obesity patients with high uric acid high serum lipids and high blood pressure such as clostridium xiva bacteroides and roseburia,biomarkers were identified for the obesity with high uric acid high serum lipids high blood pressure such as clostridium xiva bacteroides and roseburia,and biomarkers were identified for the obesity with high uric acid high serum lipids high blood pressure such as clostridium xiva bacteroides and roseburia 
70,in contrast the aforementioned clinical indicators were negatively associated with bacteroides roseburia butyricicoccus alistipes parasutterella parabacteroides and clostridium iv,contrast the aforementioned clinical indicators were negatively associated with bacteroides roseburia butyricicoccus alistipes parasutterella parabacteroides and iv,and the aforementioned clinical indicators were negatively associated with bacteroides roseburia butyricicoccus alistipes 
71,generally these biomarkers hold the potential to predict obesityrelated metabolic abnormalities and interventions based on these biomarkers might be beneficial to weight loss and metabolic risk improvement,generally these biomarkers hold the to predict obesityrelated metabolic abnormalities interventions based on these biomarkers might be beneficial to weight loss and metabolic improvement,and generally these biomarkers hold the to predict obesityrelated metabolic abnormalities interventions based on these markers might be beneficial to weight loss and metabolic improvement 
72,aim of the study the purpose of this study was to investigate the clinical manifestations and outcomes of patients with adult mixedtype henochschönlein purpura  and imaging characteristics of the disease and to evaluate the efficacy of combined therapy in treating symptoms of hsp,aim of the study the purpose of this study was to investigate the manifestations and outcomes of patients with adult mixedtype henochschönlein purpura and imaging characteristics of the disease and evaluate the efficacy of combined therapy in treating symptoms of hsp,okay and the purpose of the study the aim of this study was to investigate the manifestations and outcomes of patients with adult mixedtype henochschönlein purpura and imaging characteristics and evaluate the efficacy of combined therapy in treating symptoms of hsp 
73,abdominal contrastenhanced computed tomography  examination and small intestinal enteroscopy were performed for all the patients,abdominal contrastenhanced computed tomography examination small intestinal enteroscopy were for the, abdominal contrastenhanced computed tomography examination small intestinal enteroscopy were for the to
74,combined therapy with antihistamine drugs gastric acid suppressants and glucocorticoids was used to relieve abdominal pain gastrointestinal tract bleeding and urine protein,with antihistamine drugs gastric acid suppressants and glucocorticoids was used to get abdominal pain gastrointestinal tract bleeding and urine protein,with antihistamine drugs gastric acid suppressants and glucocorticoids was used to get abdominal pain gastrointestinal tract bleeding and urine protein 
75,the typical skin manifestation of hsp is distributed purpura in dependent areas,the typical skin manifestation of hsp is distributed purpura in,and the typical skin manifestation of hsp is distributed purpura in
76,abdominal contrastenhanced ct examination exhibited the intestinal canal wall thickening and edema,abdominal contrastenhanced ct examination the intestinal canal wall thickening and edema,and abdominal contrastenhanced ct examination the intestinal canal wall thickening and edema 
77,small intestinal endoscopy showed diffused hyperemia dropsy and erosion,small intestinal endoscopy showed diffused hyperemia and erosion,small intestinal endoscopy showed diffused hyperemia and erosion 
78,all the patients with positive urine protein showed significantly higher iga levels,all the patients with positive urine protein royalism significantly higher levels,all the patients with positive urine protein royalism significantly higher levels 
79,with the use of combined therapy abdominal pain and gastrointestinal tract bleeding disappeared and urine protein decreased gradually,the use of combined abdominal pain and gastrointestinal tract bleeding disappeared and urine protein decreased gradually,the use of combined abdominal pain and gastrointestinal tract bleeding disappeared and urine protein decreased gradually 
80,higher iga levels with multiorgan involvement  should make one consider the diagnosis,iga levels with multiorgan should make one consider the diagnosis,umigraine levels with multiorgan should make one consider the diagnosis 
81,the combined examination of abdominal contrastenhanced ct small intestinal endoscopy and renal needle biopsy is a valuable method for the early diagnosis of adult mixedtype hsp,the combined examination of abdominal contrastenhanced ct intestinal endoscopy and renal needle biopsy is a valuable method for the early diagnosis of adult mixedtype hsp,and the combined examination of abdominal contrastenhanced ct intestinal endoscopy and renal needle biopsy is a valuable method for the early diagnosis of adult mixedtype hsp 
82,hospital readmissions are costly to healthcare systems and represent a measure of quality care,hospital readmissions are costly damsel healthcare systems and represent a measure of quality care,and hospital readmissions are costly damsel healthcare systems and represent a measure of quality care 
83,patients with cancer with malignant pleural effusions  are at high risk for rehospitalization however risk factors for readmissions in this population are not well described,patients with cancer with malignant effusions are at high risk for rehospitalization however risk factors for in this population are not well described,and patients with cancer with malignant effusions are at high risk for rehospitalization however risk factors for in this population are not well described 
84,understanding the incidence and risk factors for readmission could facilitate the development of a readmission reduction strategy in this patient population,understanding the incidence and risk factors for readmission could facilitate the development of a readmission reduction hush discharge patient population,and understanding the incidence and risk factors for readmission could facilitate the development of a readmitted reduction in the discharge patient population 
85,survey weighting methods that accounted for the nrd sampling design were used to generate nationally representative estimates,survey weighting methods that accounted for the nrd sampling design were used to nationally representative estimates,and survey weighting methods that accounted for the nrd sampling design were used to nationally representative estimates 
86,we used multivariable logistic regression to determine predictors of early readmission,we multivariable logistic regression to predictors of early readmission,we multivariable logistic regression to predictors of early readmission 
87,predictors of early readmission included having medicaid insurance status treatment with thoracentesis only and discharge to a care facility or home health care,predictors of early readmission included having medicaid insurance status treatment with thoracentesis only and discharge to a binding health care,and predictors of early readmission included having medicaid insurance status treatment with thoracentesis only and discharge to a binding health care clinic 
88,nondefinitive management with thoracentesis led to more readmissions,nondefinitive management with thoracentesis to readmissions,and nondefinitive management with thoracentesis 
89,a further understanding of factors that drive preventable readmissions could significantly improve quality of care in this population,a further of factors that drive preventable readmissions could significantly improve quality of care in this population,and a further of factors that drive preventable readmissions could significantly improve quality of care in this population 
90,obesity is a global health epidemic with considerable economic burden,obesity is a global health epidemic with considerable economic burden,and obesity is a global health epidemic with considerable economic burden 
91,surgical solutions have become increasingly popular following technical advances leading to sustained efficacy and reduced risk,surgical solutions have become increasingly popular following technical advances leading to sustained efficacy and risk,and surgical solutions have become increasingly popular following technical advances leading to sustained efficacy and risk 
92,sleeve gastrectomy accounts for almost half of all bariatric surgeries worldwide but concerns regarding its relationship with gastroesophageal reflux disease  has been a topic of debate,sleeve gastrectomy accounts almost of all bariatric surgeries worldwide but concerns regarding its relationship with gastroesophageal reflux disease has been a topic of debate,heal gastrectomy accounts almost of all bariatric surgeries worldwide but concerns regarding its relationship with gastroesophageal reflux disease has been a topic of debate 
93,gerd including erosive esophagitis is highly prevalent in the obese population,gerd including erosive esophagitis is highly osteoma in the obese,and also including erosive esophagitis is highly osteoma in the obese 
94,the role of preoperative endoscopy in bariatric surgery has been controversial,the role of preoperative endoscopy in bariatric surgery has been controversial,and the role of preoperative endoscopy in bariatric surgery has been controversial 
95,two schools of thought exist on the matter one that believes routine upper endoscopy before bariatric surgery is not warranted in the absence of symptoms and another that believes that symptoms are poor predictors of underlying esophageal pathology,two schools of thought exist on the matter that routine upper endoscopy before bariatric surgery is not warranted in the absence of symptoms and another that believes that sailing are predictors of underlying esophageal pathology,and two schools of thought exist on the matter that routine upper endoscopy before bariatric surgery is not warranted in the absence of symptoms and another that believes that sailing are predictors of underlying esophageal pathology 
96,treatment options to prevent or halt the progression of cc are limited,treatment options to or halt the progression of cc are,and treatment options to or halt the progression of cc are
97,targeted acupuncture  was used in gi patients with cc to evaluate for a potential gender effect,targeted was used in gi patients with cc to evaluate for a potential gender effect,and was used in gi patients with cc to evaluate for a potential gender effect 
98,patients and participants  a significant  a decrease in leptin in the mi group corresponded to higher appetite and weight gain,patients and participants stoneroot significant a decrease in leptin in corresponded to higher appetite weight gain,and participants stoner had significant a decrease in leptin in corresponded to higher appetite weight gain 
99,the elevated ecwicw ratio indicates an inflammatory response in the mi group,the elevated ecwicw ratio indicates an inflammatory response in the mi group,the elevated ecwicw ratio indicates an inflammatory response in the mi group 
100,this genderspecific response may be based on hormonespecific regulation of food intake,this genderspecific response may be based on hormonespecific regulation of food intake,this genderspecific response may be based on hormones and hormones as well as regulation of food intake 
101,further studies with larger sample sizes are required to support the results,further with larger sample sizes are required to support the results,and further with larger sample sizes are required to support the results 
102,peutzjeghers syndrome is a rare autosomal dominant disorder,peutzjeghers syndrome is a rare autosomal dominant disorder,and peutzjeghers syndrome is a rare autosomal dominant disorder 
103,peutzjeghers syndrome is characterized by several symptoms the formation of multiple hamartomatous polyps primarily in the gastrointestinal tract and hyperpigmentation of the mucous membranes and skin,syndrome busk characterized several symptoms the formation of multiple hamartomatous polyps primarily in the gastrointestinal tract and hyperpigmentation of the mucous membranes and skin, syndrome busk characterized several symptoms the formation of multiple hamartomatous polyps primarily in the gastrointestinal tract and hyperpigmentation of the mucous membranes and skin 
104,patients with peutzjeghers syndrome often develop various malignant neoplasms mainly localized in the pancreas and colon,patients with peutzjeghers syndrome often develop various malignant neoplasms mainly localized in the pancreas and colon,and patients with peutzjeghers syndrome often develop various malignant neoplasms mainly localized in the pancreas and colon
105,initially the child was diagnosed with vitiligo due to complaints of depigmentation of the skin of the face and hands,initially the child was diagnosed with vitiligo due to complaints of depigmentation of the skin of face and hands,and initially the child was diagnosed with vitiligo due to complaints of depigmentation of the skin of face and hands 
106,during reexamination after half a year foci of hyperpigmentation on the lip and mucous membranes of the oral cavity were noted,during reexamination after half a year foci of hyperpigmentation on lip and mucous membranes of the oral cavity were noted,during reexamination after half a year of hyperpigmentation on lip and mucous membranes of the oral cavity were noted 
107,esophagogastroduodenoscopy showed the presence of a polypous lump in the stomach,esophagogastroduodenoscopy showed the presence of a polypous lump in stomach,okay and esophagogastroduodenoscopy showed the presence of a polypous lump in stomach 
108,genetic consultation confirmed the diagnosis of peutzjeghers syndrome,genetic consultation confirmed the diagnosis of peutzjeghers syndrome,and genetic consultation confirmed the diagnosis of peutzjeghers syndrome 
109,the absence of family history indicates a sporadic case characterized by diseases with an autosomaldominant mode of inheritance,the absence of family history indicates a sporadic case diseases with an autosomaldominant mode of inheritance,the absence of family history indicates a sporadic case of diseases with an autosomaldominant mode of inheritance 
110,this clinical case demonstrates the need for gastroenterological and genetic examinations in the presence of lesions on the oral mucosa and the vermillion border of the lips to confirm or exclude peutzjeghers syndrome,this clinical case demonstrates the need for gastroenterological and genetic examinations in presence of lesions on the oral mucosa the vermillion border of the lips confirm or exclude peutzjeghers syndrome,and this clinical case demonstrates the need for gastroenterological and genetic examinations in presence of lesions on the oral mucosa the vermillion border of the lips confirm or exclude peutzjeghers syndrome 
111,neoadjuvant therapy has become an indispensable part of the treatment in locally advanced mildlow rectal cancer,neoadjuvant therapy has become an indispensable part of the treatment in locally advanced mildlow rectal cancer,and neoadjuvant therapy has become an indispensable part of the treatment in locally advanced mild bowel cancer 
112,neoadjuvant therapy can cause the regression of the tumor body as well as drainage lymph nodes which may influence the size number and metastatic status of the lymph nodes,neoadjuvant therapy can cause regression of the tumor body as as nodes may influence the size number and metastatic status of lymph nodes,and neoadjuvant therapy can cause regression of the tumor body as as nodes may influence the size number and metastatic status of lymph nodes 
113,the optimal detection of yielded lymph nodes in rectal cancer is essential for accurate staging response assessment and adjuvant treatment decision,the optimal detection of yielded lymph nodes in cancer is essential for accurate staging assessment and adjuvant decision,the optimal detection of lymph nodes in cancer is essential for accurate staging assessment and adjuvant decision 
114,the lymph node diameter is significantly reduced after neoadjuvant therapy in locally advanced rectal cancer,node diameter is significantly reduced after neoadjuvant therapy in locally advanced rectal cancer,and node diameter is significantly reduced after neoadjuvant therapy in locally advanced rectal cancer 
115,in general the number of detected lymph nodes is significantly reduced without additional pathological examination,in general the number detected lymph nodes is significantly reduced without additional pathological examination,in general the number of detected lymph nodes is significantly reduced without additional pathological examination 
116,the detected lymph nodes would increase by deliberate pathological examination improvement of the detection method or using a lymph node tracer,the detected lymph increase by deliberate examination improvement of the method or using a lymph node tracer,the detected lymph increase by deliberate examination improvement of the method or using a lymph node tracer 
