,refs,trans,model_corrected
20,the aim of the present study was to improve our understanding of the presentation of retroperitoneal teratomas thereby gaining more clinical experience and hopefully reducing the rate of misdiagnosis,the aim of the present study was to improve our understanding of the too presentation of retroperitoneal teratomas thereby been more clinical experience and hopefully reducing the rate of misdiagnosis,refine the sentence: the aim of the present study was to improve our understanding of how too presentation of retroperitoneal teratomas thereby been more clinical experience and hopefully reducing the rate of misdiagnosis to: 
21,the symptoms included fever coughing and breathing difficulties,the symptoms included fever coughing and breathing difficulties,refine the sentence: the symptoms included fever coughing and breathing difficulties to: 
22,a few patients with this infection may only have atypical symptoms which could lead to a misdiagnosis and subsequently further facilitate the spread of the virus,a few out patients with this infection may only have atypical symptoms ditch lead to a misdiagnosis and subsequently further facilitate the behead of the virus,"refine the sentence: a few out patients with this infection may only have atypical symptoms, which may lead to a misdiagnosis and subsequently further facilitate the behead of the virus to: "
23,she did not have fever coughing or breathing difficulties,she did not have fever coughing or breathing didn difficulties,refine the sentence: she did not have fever coughing or breathing didn difficulties to: 
24,a physical examination revealed no obvious positive signs,a physical examination revealed no obvious positive signs,refine the sentence: a physical examination revealed no obvious positive signs to: 
25,her blood pressure was well controlled,her blood pressure ahs well controlled,refine the sentence: her blood pressure ahs well controlled to: 
26,the patient was first diagnosed with gastrointestinal dysfunction,the patient was first diagnosed with gastrointestinal dysfunction those,refine the sentence: the patient was first diagnosed with gastrointestinal dysfunction. refer to: 
27,careful acquisition of an epidemiological history is necessary to make a correct diagnosis and strategize a treatment plan,careful acquisition of an epidemiological history is for adversary to make a correct diagnosis and strategize a treatment plan,refine the sentence: careful acquisition of an epidemiological history is for adversary to make a correct diagnosis and strategize a treatment plan to: 
28,the curative treatment of perihilar cholangiocarcinomas and centrally located intrahepatic cholangiocarcinomas often requires major hepatectomy preceded by portal vein embolization,the curative treatment of perihilar cholangiocarcinomas and centrally located intrahepatic cholangiocarcinomas often requires major hepatectomy preceded by portal vein embolization,refine the sentence: the curative treatment of perihilar cholangiocarcinomas and centrally located intrahepatic cholaangiopathic iphosphatectomy preceded by portal vein embolization to: 
29,this strategy however is associated with a high rate of dropouts before operation or failure of resection at the time of operative exploration,this strategy however is associated with a high rate of dropouts before operation or failure of resection at the time of inoperative exploration,refine the sentence: this strategy however is associated with a high rate of dropouts before operation or failure of resection at the time of inoperative exploration to: 
30,we aimed to identify predictors of unresectability  after portal vein embolization for centrally located cholangiocarcinoma including perihilar cholangiocarcinomas and intrahepatic cholangiocarcinomas,we don aimed to identify predictors of unresectability after portal vein embolization for centrally located cholangiocarcinoma including perihilar cholangiocarcinomas and intrahepatic cholangiocarcinomas,refine the sentence: we don aimed to identify predictors of unresectability after portal vein embolization for centrally located cholangiocarcinoma including perihilar choliangisocarinomas and intrahepatic 
31,predictors of unresectability were determined under intentiontotreat conditions based on clinical biologic and radiologic data collected before portal vein embolization,predictors of unresectability were determined under conditions based on clinical biologic and radiologic data collected doesn before portal vein embolization,refine the sentence: predictors of unresectability were determined under conditions based on clinical biologic and radiologic data collected before portal vein embolization to: 
32,the most common cause of unresectability was tumor progression ,the host common cause of unresectability was tumor progression,refine the sentence: the host common cause of unresectability was tumor progression to: 
33,this preoperative score enables a fairly accurate prediction of unresectability in a given patient,this preoperative score enables a fairly accurate prediction of in a given patient,refine the sentence: this preoperative score enables a fairly accurate prediction of in a given patient to: 
34,these simple objective and inexpensive parameters should be considered in all patients with centrally located cholangiocarcinoma scheduled to undergo portal vein embolization,these simple and inexpensive parameters should be considered in all patients mustn with centrally located himself cholangiocarcinoma scheduled to bortle vein embolization,refine the sentence: these simple and inexpensive parameters should be considered in all patients mustn with centrally located cholangiocarcinoma scheduled to bortle vein embolization to: 
35,the gut microbiota is altered in obesity and is strongly influenced by nutrients and xenobiotics,the gut microbiota is altered in obesity and is strongly influenced by nutrients and xenobiotics,refine the sentence: the gut microbiota is altered in obesity and is strongly influenced by nutrients and xenobiotics to: 
36,we have tested the impact of native inulin as prebiotic present in vegetables and added as a supplement on gut microbiotarelated outcomes in obese patients,we have tested the mustnt impact of native inulin as prebiotic present in vegetables and added as a supplement on gut microbiotarelated outcomes in obese patients,refine the sentence: we have tested the mustnt impact of native inulin as prebiotic present in vegetables and added as a supplement on gut microbiotarelated outcomes in obese patients to: 
37,metformin treatment was analyzed as a potential modulator of the response,metformin treatment was analyzed as a potential modulator itself of don response,refine the sentence: metformin treatment was analyzed as a potential modulator itself of don response to: 
38,anthropometry diagnostic imaging  foodbehavior questionnaires serum biology and fecal microbiome  were analyzed before and after the intervention,anthropometry diagnostic imaging foodbehavior questionnaires serum on biology and fecal microbiome birr analyzed before and after the intervention,refine the sentence: anthropometry diagnostic imaging foodbehavior questionnaires serum on biology and fecal microbiome birr analyzed before and after the intervention to: 
39,both placebo and prebiotic interventions lowered energy intake bmi systolic blood pressure and serum γgt,both placebo and interventions lowered energy hadnt bmi systolic blood pressure and serum γgt,refine the sentence: both placebo and interventions lowered energy hadnt bmi systolic blood pressure and serum γgt to: 
40,the prebiotic induced greater weight loss and additionally decreased diastolic blood pressure ast and insulinemia,the prebiotic induced greater weight loss and additionally decreased diastolic blood why pressure ast and insulinemia,refine the sentence: the prebiotic induced greater weight loss and additionally decreased diastolic blood pressure and insulinemia to: 
41,metformin treatment compromised most of the gut microbiota changes and metabolic improvements linked to prebiotic intervention,metformin treatment compromised most of the gut microbiota changes and metabolic improvements linked to prebiotic intervention,refine the sentence: metformin treatment compromised most of the gut microbiota changes and metabolic improvements linked to prebiotic intervention to: 
42,the prebiotic modulated specific bacteria associated with the improvement of anthropometry ie,the prebiotic modulated specific bacteria associated with the improvement of anthropometry ie,refine the sentence: the prebiotic modulated specific bacteria associated with the improvement of anthropometry ie to: 
43,a decrease in desulfovibrio and clostridium sensu stricto,a decrease in desulfovibrio and clostridium sensu,refine the sentence: a decrease in desulfovibrio and clostridium sensu to: 
44,a large increase in bifidobacterium appears as a signature of inulin intake rather than a driver of prebioticlinked biological outcomes,a increase in doing bifidobacterium appears as a signature of inulin intake rather than a driver aren of prebioticlinked biological outcomes,refine the sentence: a increase in doing bifidobacterium appears as a signature of inulin intake rather than a driver of prebioticlinked biological outcomes to: 
45,inulinenriched diet is able to promote weight loss in obese patients the treatment efficiency being related to gut microbiota characteristics,inulinenriched diet ms able to promote weight loss in obese patients the treatment efficiency being related to gut microbiota characteristics,refine the sentence: inulinenriched diet ms able to promote weight loss in obese patients the treatment efficiency being related to gut microbiota characteristics to: 
46,this treatment is more efficacious in patients who did not receive metformin as antidiabetic drugs prior the intervention supporting that both drug treatment and microbiota might be taken into account in personalized nutrition interventions,this treatment is more efficacious in patients who did not receive metformin as antidiabetic drugs prior the intervention supporting that both drug haven treatment and microbiota might be taken account in personalized nutrition interventions,refine the sentence: this treatment is more efficacious in patients who did not receive metformin as antidiabetic drugs prior the intervention supporting that both drug haven treatment and microbiota might be taken account in personalized nutrition interventions to: 
47,onehundred and thirtyeight obese patients underwent horizontal banded gastroplasty,onehundred and thirtyeight obese patients how underwent horizontal banded gastroplasty,refine the sentence: onehundred and thirtyeight obese patients how underwent horizontal banded gastroplasty to: 
48,the stoma in each case was reinforced with marlex mesh,the stoma in each case was reinforced marlex mesh,refine the sentence: the stoma in each case was reinforced marlex mesh to: 
49,fifty of these patients developed upper gastrointestinal symptoms sufficiently severe to require endoscopy,fifty of these patients developed kupper gastrointestinal am symptoms sufficiently severe to require endoscopy,refine the sentence: fifty of these patients developed kupper gastrointestinal am symptoms sufficiently severe to require endoscopy to: 
50,there were no symptoms peculiar to marlex erosion,there were no symptoms peculiar to marlex erosion,refine the sentence: there were no symptoms peculiar to marlex erosion to: 
51,seven patients required surgical revision of the stoma four were treated medically and one was treated with a combination of stomal dilation and medical therapy,seven patients required am surgical revision myself of the stoma four were treated medically and one was cheated with a combination of stomal dilation and medical therapy havent,refine the sentence: seven patients required am surgical revision myself of the stoma four were treated medically and one was cheated with a combination of stomal dilation and medical therapy havent to: 
52,to evaluate the efficacy and safety of combined use of tranexamic acid  and dexamethasone  for antiinflammatory and clinical outcomes after total hip arthroplasty ,to evaluate the efficacy and safety of combined use of tranexamic acid and dexamethasone for antiinflammatory and clinical outcomes after total hip arthroplasty,refine the sentence: to evaluate the efficacy and safety of combined use of tranexamic acid and dexamethasone for antiinflammatory and clinical outcomes after total hip arthroplasty to: 
53,in the txa  dex group the incidence of ponv was lower  postoperative fatigue  was reduced and analgesia and antiemetic rescue consumption were also reduced,in the txa dex group the incidence of ponv was lower postoperative fatigue was reduced and analgesia and antiemetic rescue hers consumption were also reduced,refine the sentence: in the txa dex group the incidence of ponv was lower postoperative fatigue was reduced and analgesia and antiemetic rescue consumption were also reduced to: 
54,the total blood loss transfusion rate los and hip rom were similar in the two groups,the total blood loss transfusion rate los these and hip rom were similar in the two groups,refine the sentence: the total blood loss transfusion rate los these and hip rom were similar in the two groups to: 
55,there was no thrombosis infection or gastrointestinal bleeding in either group,there was no thrombosis infection gastrointestinal acceding in either group,refine the sentence: there was no thrombosis infection gastrointestinal acceding in either group to: 
56,compared to txa alone the combination of txa  dex can reduce postoperative inflammatory response relieve pain and reduce ponv and fatigue without increasing the risk of complications,to txa alone the combination of txa dex reduce postoperative shant inflammatory response relieve pain and reduce ponv and mctigue without increasing the risk of complications,refine the sentence: to txa alone the combination of txo dex reduce postoperative shant inflammatory response relieve pain and reduce ponv and mctigue without increasing the risk of complications to: 
57,therefore the present study suggested that the combination of txa  dex is an effective and safe accelerated rehabilitation strategy for patients receiving primary unilateral tha,therefore more the present study suggested that the combination of txa aix is an effective and safe accelerated rehabilitation strategy for patients achieving auberry unilateral tha,refine the sentence: therefore more the present study suggested that the combination of txa aix is an effective and safe accelerated rehabilitation strategy for patients achieving auberry unilateral rehabilitation. according to: 
58,salvage endoscopic resection  has been reported to be effective for patients with local failure of esophageal squamous cell carcinoma  after definitive chemoradiotherapy ,salvage endoscopic resection its has been assorted to be effective for patients with local failure gov esophageal squamous cell carcinoma after definitive chemoradiotherapy,refine the sentence: salvage endoscopic resection its has been assorted to be effective for patients with local failure gov esophageal squamous cell carcinoma after definitive chemoradiotherapy to: 
59,this study aimed to evaluate the longterm outcomes of salvage er for patients with local failure of escc and to identify risk factors associated with disease recurrence after salvage er,this study aimed to evaluate the longterm outcomes of salvage down er for patients with its local failure of escc and to identify risk factors associated with disease recurrence after her er,refine the sentence: this study aimed to evaluate the longterm outcomes of salvage down er for patients with its local failure of escc and to identify risk factors associated with disease recurrence after her er to: 
60,we assessed shortterm outcomes and longterm outcomes,ab assessed shortterm outcomes and longterm outcomes,refine the sentence: ab assessed shortterm outcomes and longterm outcome to: 
61,stricture occurred after salvage er for one case while adverse events such as bleeding or perforation and errelated death did not occur,stricture occurred after salvage or for one case while adverse shouldn such as bleeding or perforation and errelated death not occur,refine the sentence: stricture occurred after salvage or for one case while adverse effects such as bleeding or perforation and errelated death not occur to: 
62,in multivariate analysis clinical n stage before crt was the only independent risk factor of recurrence after salvage er ,in multivariate analysis pinnacle n stage before crt was the only independent risk factor of recurrence after salvage er,refine the sentence: in multivariate analysis pinnacle n stage before crt was the only independent risk factor of recurrence after salvage er to: 
63,salvage er might be effective local treatment in patients with local failure after dcrt,salvage er bight be effective local treatment in patients with local failure after dcrt,refine the sentence: salvage er bight be effective local treatment in patients with local failure after dcrt to: 
64,for the patients with clinical n stage frequent surveillance should be performed,for the patients with clinical n stage frequent surveillance should be performed,refine the sentence: for the patients with clinical n stage frequent surveillance should be performed to: 
65,background  gastrointestinal  symptoms malabsorption reduced food intake and weight loss are common sequela of gastrectomy,background gastrointestinal symptoms malabsorption reduced food intake and weight loss are common sequela of gastrectomy,refine the sentence: background gastrointestinal symptoms malabsorption reduced food intake and weight loss are common sequela of gastrectomy to: 
66,this can result in malnutrition with a subsequent prolonged recovery reduced physical functioning and deteriorated quality of life ,this can result in malnutrition with a subsequent belonged recovery reduced physical functioning and deteriorated quality of life,refine the sentence: this can result in malnutrition with a subsequent recovery reduced physical functioning and deteriorated quality of life to: 
67,few studies have investigated the relationship between gisymptoms qol and malnutrition in longterm survivors of gastric cancer,few studies have investigated the brinkmanship gisymptoms qol and malnutrition in longterm survivors of gastric cancer,refine the sentence: few studies have investigated the brinkmanship gisymptoms qol and malnutrition in longterm survivors of gastric cancer to: 
68,the nutritional status of the patients fell into three groups by a score of subjective global assessment a b and c muscle mass was measured by body composition by bioelectrical impedance analysis and muscle strength was measured by handgrip strength ,the nutritional status of the patients into three groups ai a score of subjective global assessment a b and c muscle mass was measured body composition by bioelectrical impedance analysis and bustle strength was measured by handgrip strength,refine the sentence: the nutritional status of the patients into three groups ai a score of subjective global assessment a b and c muscle mass was measured body composition by bioelectrical impedance analysis and bustle strength was determined by handgrip strength to: 
69,a low mean intake of energy and protein was reported compared to dietary recommendations for the general nordic population and intake in a national dietary survey,a low mean intake of energy and protein was reported compared to all dietary wouldn recommendations for the general nordic population and intake in a national dietary survey,refine the sentence: a low mean intake of energy and protein was reported compared to all dietary recommendations for the general nordic population and intake in a national dietary survey to: 
70,a high prevalence of weight loss and presarcopenia was observed,a high prevalence of weight loss and presarcopenia was observed,refine the sentence: a high prevalence of weight loss and presarcopenia was observed to: 
71,malnutrition as assessed by sga was associated with more gisymptoms and reduced qol scores,malnutrition as wasn assessed by sga was associated with more gisymptoms and reduced qol scores,refine the sentence: malnutrition as assessed by sga was associated with more gisymptoms and reduced qol scores to: 
72,further studies with larger number of participants are needed to verify our findings,further studies with larger number of participants against are needed to verify mph findings,refine the sentence: further studies with larger number of participants against are needed to verify the findings to: 
73,background  serum uric acid  concentrations are associated with physical capacity and muscle strength,background serum uric acid concentrations are while associated with physical capacity and bustle strength both,refine the sentence: background serum uric acid concentrations are while associated with physical capacity and bustle strength both to: 
74,in cancer patients this relationship may influence the prognosis and survival,in cancer patients this relationship aaa influence the prognosis and survival,refine the sentence: in cancer patients this relationship aaa influence the prognosis and survival to: 
75,however studies are controversial and require further research,forever studies are controversial and require further research,refine the sentence: forever studies are controversial and require further research to: 
76,thus this study aimed to evaluate if there is an association between the serum ua concentrations with handgrip strength  lean body mass  and survival probability in gastrointestinal tract cancer patients,brus this study aimed do evaluate there is an association aladeen serum shant ua concentrations with handgrip strength lean body mass and survival probability yourself in gastrointestinal cancer shouldve patients,refine the sentence: brus this study aimed do evaluate there is an association aladeen serum shant ua concentrations with handgrip strength lean body mass and survival probability yourself in gastrointestinal cancer shouldve patients to: 
77,all data was collected from medical records after an initial consultation with a dietitian,all data was collected from medical records them after an initial consultation with a dietitian,refine the sentence: all data was collected from medical records them after an initial consultation with a dietitian to: 
78,those with high ua also included individuals with a history of smoking  greater hgs  greater lbm  and a greater total caloric intake ,those with high ua also included individuals with a history of smoking hgs greater lbm and a greater total caloric intake,refine the sentence: those with high ua also included individuals with a history of smoking hgs greater lbm and a greater total caloric intake to: 
79,in the logistic regression analysis no association was found between ua and hgs  and lbm  after adjusting for gender whether or not the patient smokes and total caloric intake,in the logistic regression analysis no association was found between ua before and hgs and lbm after adjusting for gender whether or not the impatient smokes and total caloric intake,refine the sentence: in the logistic regression analysis no association was found between ua before and hgs and lbm after adjusting for gender whether or not the patient smokes and total caloric intake to: 
80,further survival probability did not change among the high and low ua concentrations,further and survival probability did not change among the high and low ua concentrations,refine the sentence: further and survival probability did not change among the high and low ua concentrations to: 
81,in gastrointestinal tract cancer patients serum ua concentrations were not linked to muscle strength lean mass nor survival,in gastrointestinal tract cancer patients serum ua wont concentrations wasn were not linked to muscle strength all lean mass nor survival,refine the sentence: in gastrointestinal tract cancer patients serum ua wont concentrations were not linked to muscle strength all lean mass nor survival to: 
82,bariatric surgery is an effective therapeutic procedure for morbidly obese patients,bariatric surgery ms an effective therapeutic procedure for morbidly obese patients,refine the sentence: bariatric surgery ms an effective therapeutic procedure for morbidly obese patients to: 
83,the aim of this study was to compare microbiome longterm microbiome after sg and lrygb surgery in obese patients,the aim gov this study was to now compare microbiome longterm microbiome after and lrygb in obese patients,refine the sentence: the aim gov this study was to now compare microbiome longterm microbiome after and lrygb in obese patients to: 
84,university hospital france university hospital united states and university hospital switzerland,university hospital hasnt france university hospital united states and as university hospital switzerland,refine the sentence: university hospital hasnt france university doctor has not been rector of university hospitals united states and as university house hospital switzerland to: 
85,microbial dna was analyzed with shotgun metagenomic sequencing ,microbial dna was analyzed with shotgun metagenomic sequencing,refine the sentence: microbial dna was analyzed with shotgun metagenomic sequencing to: 
86,one hundred fortyeight functional modules were analyzed using gomixer and kegg database,hundred fortyeight functional how modules were analyzed using gomixer and kegg database,refine the sentence: hundred fortyeight functional how modules were analyzed using gomixer and kegg database to: 
87,both interventions resulted in a similar increase of shannons diversity index and gene richness of gut microbiota in parallel with weight loss but the changes of microbial composition were different,both interventions resulted a similar increase of shannons diversity index and gene richness of gut microbiota in parallel with weight loss cut the changes of microbial composition were different,refine the sentence: both interventions resulted a similar increase of shannons diversity index and gene richness of gut microbiota in parallel with weight loss cut the changes of microbial composition were different to: 
88,lrygb led to higher relative abundance of aerotolerant bacteria such as escherichia coli and buccal species such as streptococcus and veillonella spp,lrygb led to couldnt higher relative abundance of aerotolerant bacteria such as escherichia coli and stukel species such as streptococcus and veillonella spp,refine the sentence: lrygb led to couldnt higher relative abundance of aerotolerant bacteria such as escherichia coli and stukel species suchas streptococcus and veillonella spp to: 
89,in contrast anaerobes such as clostridium were more abundant after sg suggesting better conservation of anaerobic conditions in the gut,in contrast anaerobes such as clostridium were more abundant after sg suggesting better conservation of anaerobic conditions in the gut,refine the sentence: in contrast anaerobes such as clostridium were more abundant after sg suggesting better conservation of an aerobic conditions in the gut to: 
90,enrichment of akkermansia muciniphila was also observed after both surgeries,enrichment of akkermansia muciniphila was also observed after both surgeries shes,refine the sentence: enrichment of akkermansia muciniphila was also observed after both surgeries shes to: 
91,microbiota changes after bariatric surgery depend on the nature of the intervention,microbiota changes after bariatric surgery depend the nature of the intervention,refine the sentence: microbiota changes after bariatric surgery depend the nature of the intervention to: 
92,lrygb induces greater taxonomic and functional changes in gut microbiota than sg,lrygb induces greater taxonomic and functional changes in gut microbiota are than sg,refine the sentence: lrygb induces greater taxonomic and functional changes in gut microbiota are than sg to: 
93,possible longterm health consequences of these alterations remain to be established,possible longterm health consequences of him these alterations remain be established,refine the sentence: possible longterm health consequences of him these alterations remain be established to: 
94,this study aimed to evaluate cancerrelated weight loss  after the start of firstline chemotherapy as a surrogate marker for cancer cachexia in patients with advanced gastric cancer,this study aimed to evaluate cancerrelated weight loss after the ahart of firstline chemotherapy as a surrogate marker for cancer cachexia me in patients with advanced gastric cancer,refine the sentence: this study aimed to evaluate cancerrelated weight loss after the ahart of firstline chemotherapy as a surrogate marker for cancer cachexia me in patients with advanced gastric cancer to: 
95,we investigated the incidence of wl and the relationship between wl and overall survival  or adverse events,we investigated the incidence of wl and the relationship between wl and which overall survival or adverse events,refine the sentence: we investigated the incidence of wl and the relationship between ww and which overall survival or adverse events to: 
96,appetite loss and fatigue were more frequent and more severe in patients with wl,airtight loss and fatigue were yours more frequent and more severe in patients with wl,refine the sentence: airtight loss and fatigue were more frequent and more severe in patients with wl to: 
97,wl appeared to relate to adverse events or reduced survival,wl adhered to nor relate to adverse events or reduced survival,refine the sentence: wl adhered to nor relate to adverse events or reduced survival to: 
98,these results suggest the importance of monitoring wl or providing nutritional support at the beginning of chemotherapy,these results suggest the importance of monitoring wl or providing nutritional support at the beginning of chemotherapy,refine the sentence: these results suggest the importance of monitoring wl or providing nutritional support at the beginning of chemotherapy to: 
99,this study aimed to investigate the association of obesity with adrenal gland volume  and the effects of weight loss on agv,this study aimed to investigate the association each of any obesity with adrenal gland volume and the effects of weight loss wouldnt on youve agv now,refine the sentence: this study aimed to investigate the association each of any obesity with adrenal gland volume and the effects of weight loss wouldnt on youve agv now to: 
100,this study included obese patients  who underwent sleeve gastrectomy and age and sexmatched healthy volunteers   and overweight healthy volunteers  ,this study included obese patients who underwent sleeve gastrectomy and age and sexmatched healthy volunteers and overweight healthy volunteers,refine the sentence: this study included obese patients who underwent sleeve gastrectomy and age and sexmatched healthy volunteers and overweight healthy participants to: 
101,thinslice computed tomography was used to evaluate adrenal morphological changes,thinslice computed tomography ahs used to evaluate adrenal any morphological changes,refine the sentence: thinslice computed tomography ahs used to evaluate adrenal any morphological changes to: 
102,agv was measured semiautomatically based on the digital imaging and communications in medicine  image,agv was measured semiautomatically based on the digital wasnt imaging and communications in medicine image,refine the sentence: agv was measured semiautomatically based on the digital wasnt imaging and communications in medicine image to: 
103,the clinical implication of obesityinduced adrenal morphological changes needs to be studied further,the clinical implication of obesityinduced adrenal morphological changes needs to be studied werther,refine the sentence: the clinical implication of obesityinduced adrenal morphological changes needs to be studied werther to: 
104,malnutrition is prevalent in patients undergoing gastrointestinal  surgery and has been linked to adverse outcomes,malnutrition prevalent in patients plateauing gastrointestinal surgery and has been linked to adverse outcomes,refine the sentence: malnutrition prevalent in patients plateauing gastrointestinal surgery and has been linked to adverse outcomes to: 
105,the present study aimed to determine the association between early postoperative nutritional statusrisk postoperative nutritional management and clinical outcomes,the present study aimed to determine the association between early postoperative nutritional statusrisk postoperative nutritional management and clinical outcomes,refine the sentence: the present study aimed to determine the association between early postoperative nutritional statusrisk postop nutritional management and clinical outcomes to: 
106,data on patient demographics nutritional statusrisk postoperative nutritional management and clinical outcomes were collected,data on patient demographics nutritional statusrisk postoperative nutritional management and clinical incomes were collected,refine the sentence: data on patient demographics nutritional statusrisk postoperative nutritional management and clinical incomes were collected to: 
107,four markers of nutritional status and risk were assessed preoperative weight loss nutrition risk malnutrition status and hand grip strength,four markers of nutritional status and risk were assessed preoperative weight loss nutrition risk malnutrition gratis and hand grip strength,refine the sentence: four markers of nutritional status and risk were assessed preoperative weight loss nutrition risk malnutrition gratis and hand grip strength to: 
108,clinical outcomes included postoperative los complication and readmissions rates,clinical outcomes youre included postoperative los complication and readmissions rates,refine the sentence: clinical outcomes youre included postoperative complication and readmissions rates to: 
109,multivariate linear and logistic regression were used to test for associations with clinical outcomes,multivariate linear and logistic regression were used to test for associations with clinical outcomes,refine the sentence: multivariate linear and logistic regression were used to test for associations with clinical outcomes to: 
