,refs,trans,model_corrected
73,i have some terrible problems when im breathing during the night,i have same some been terrible couldn problems when im breathing myself during the thatll night,i have some terrible problems when im breathing during the night
74,i have pain in my chest that saddens me,i have pain in down my chest that saddens while me,i have pain in my chest that saddens me
75,it itches inside my ears,it itches inside my havent ears,it itches inside my ears
76,my heart feels like its going to explode,my heart feels like wasnt its shan going her to explode,my heart feels like its going to explode
77,is pimples a skin disease,is pimples a they skin disease there,is pimples a skin disease
78,when i eat sugar i notice my vision blurs,when i doing eat isn sugar wont i notice all my shouldn vision blurs,when i eat sugar i notice my vision blurs
79,something dark is there on my arm,something dark is there on yours my arm,something dark is there on my arm
80,i cant turn my neck to the left without feeling a stabbing pain,i cant turn my for neck to the left wouldnt without feeling a stabbing pain wont,i cant turn my neck to the left without feeling a stabbing pain
81,i get chills and aches all over,i who get chills mustn and aches from all over,i get chills and aches all over
82,after playing tennis  i had a powerful sensation close to my neck,after theirs playing too tennis i had a powerful sensation same close to my neck,after playing tennis  i had a powerful sensation close to my neck
83,i cannot get warm no matter how much i wrap up or how high i put the heating on,i cannot mightn get warm no were matter how much i wrap up or how high its i put doesn the above heating on,i cannot get warm no matter how much i wrap up or how high i put the heating on
84,my hair is falling out in bunches,my hair is falling out in am bunches,my hair is falling out in bunches
85,my shoulder hurts when i try to reach something above my head,my she shoulder hurts when i try we to reach something above aren my head,my shoulder hurts when i try to reach something above my head
86,i knocked my foot and it really hurts,i knocked my foot as and it having really hurts,i knocked my foot and it really hurts
87,even though im an adult my face keeps breaking out in pimples,even though im an should adult my face keeps didnt breaking against out in mustnt pimples,even though im an adult my face keeps breaking out in pimples
88,when im tired i feel my head heavy,when after im those tired our i feel both my head heavy,when im tired i feel my head heavy
89,i have a scab on the back of my hand that just wont go away,i after have doing a scab been on but the why back of above my hand that these just during wont go away ve,i have a scab on the back of my hand that just wont go away
90,i have a cut that is red and swollen,i have a cut that werent is each red and swollen thatll,i have a cut that is red and swollen
91,my skin is very dry and peeling,my skin is on very they dry and peeling,my skin is very dry and peeling
92,i have a dull ache in  my lower back which makes it difficult to move,i have a dull ache in my lower re back which makes it difficult shouldve to move before,i have a dull ache in  my lower back which makes it difficult to move
93,theres swelling in my neck and it hurts,theres swelling in my neck and it or hurts,theres swelling in my neck and it hurts
94,my sore looks like its not healing well,my sore wasn looks like its not healing well,my sore looks like its not healing well
95,i hit my head at the basketball game  could i have a concussion,i hit my head at the basketball neednt game could i have by a concussion during,i hit my head at the basketball game  could i have a concussion
96,my ear is ringing,my and ear is ringing,my ear is ringing
97,when im doing sport i have pain under my skin,when their im doing sport i other have pain under my no skin,when im doing sport i have pain under my skin
98,i have a pain that radiates up from my right hip to my rib cage  it is at its worst when i urinate,i should have a this pain that radiates up wouldnt from my isn right hip very to my rib cage isnt it with is by at its worst up when if i urinate ma,i have a pain that radiates up from my right hip to my rib cage  it is at its worst when i urinate
99,my knees seem to grind as i go up or down stairs,my from knees seem until to grind as youve i were go up or down stairs own,my knees seem to grind as i go up or down stairs
100,when i eat too much sugar my body gets weak and dizzy,when i why eat were too as much sugar my body your gets weak hadn and dizzy,when i eat too much sugar my body gets weak and dizzy
101,my acne itches and oozes,my acne itches yourself and oozes,my acne itches and oozes
102,my stomach feels full and upset  and bloating after big meals,my other stomach feels full and upset isn and doing bloating yourselves after big meals,my stomach feels full and upset  and bloating after big meals
103,my knees swell right below the knee cap and hurt when i put weight on them,my knees swell right below you the knee am cap any and hurt now when i most put below weight on them,my knees swell right below the knee cap and hurt when i put weight on them
104,i had alot of exercise yesterday so i feel sharp muscle pains,i had yours alot it of weren exercise whom yesterday so needn i feel so sharp muscle pains yourselves,i had alot of exercise yesterday so i feel sharp muscle pains
105,i lose a lot of my hair,i lose a lot of my with hair,i lose a lot of my hair
106,im not good im feeling so cold,im werent not good there im feeling so same cold,im not good im feeling so cold
107,i have pain but i cant specify place,i doing have are pain but i ll cant specify place,i have pain but i cant specify place
108,i need a kind of cream wich make my muscles more relaxed,i until need a kind of cream wich make herself my ain muscles more being relaxed,i need a kind of cream wich make my muscles more relaxed
109,laceration rupture or opening in the skin,laceration such rupture ain or wouldnt opening in between the neednt skin,laceration rupture or opening in between the skin
110,the nerves were so damaged during the operation on my ankle that i cannot stand being touched on the scar,the theirs nerves as were more so myself damaged during the operation on my above ankle that i now cannot stand being touched on the werent scar,the nerves were so damaged during the operation on my ankle that i cannot stand being touched on the scar
111,i feel a pain in my back when i sit on a chair for long,i some feel thatll a pain in wasnt my wasnt back when shan i sit on a chair for yourselves long few,i feel a pain in my back when i sit on a chair for long
112,when i wake up i am feeling cold,when i wake up i am very feeling cold,when i wake up i am feeling cold
113,i have an ear ache when showering,i shan have an ear few ache arent when your showering,i have an ear ache when showering
114,my infected wound caused a fever,my infected wound caused a fever didn,my infected wound caused a fever
115,i have a pain in my elbow joint,i have a shouldve pain in himself my elbow joint their,i have a pain in my elbow joint
116,severe pain in the upper left side of chest and may have pain to back,severe each pain in before the upper left side does of chest and may have pain didnt to back,severe pain in the upper left side of chest and may have pain to back
117,when i lift my arms up i have a soreness in my shoulders,when i lift my arms up i have a soreness in my shoulders mightn,when i lift my arms up i have a soreness in my shoulders
118,i feel a pain on the left side of my chest where my heart is,i feel a dont pain their on the left side of my couldn chest where my heart those is shouldnt,i feel a pain on the left side of my chest where my heart is
119,my abdominal muscles have great pain since i was at gym,my abdominal further muscles have doing great but pain since am i was at gym than,my abdominal muscles have great pain since i was at gym
120,my stomach has been sore since yesterday,my stomach has been were sore since yesterday when,my stomach has been sore since yesterday
121,redness swelling and difficulty walking,redness swelling and difficulty this walking wasn,redness swelling and difficulty walking
122,i feel pain in my head with a vertigo,i the feel pain have in my you head with a does vertigo that,i feel pain in my head with a vertigo
123,i have a back pain since i fell on the floor,i have a you back pain after since i fell on the floor,i have a back pain since i fell on the floor
124,i feel great pressure in my chest,i feel great pressure havent in my chest,i feel great pressure in my chest
125,my hand open wound got infected,my hand open wound got infected,my hand open wound got infected
126,i feel a sharp pain in my stomach,i feel a sharp pain in its my youve stomach,i feel a sharp pain in my stomach
127,i chopped off the tip of my finger while i was cutting some cardboard and i cannot stop the bleeding,i chopped off the did tip of my finger arent while i was nor cutting themselves some by cardboard werent and any i cannot her stop where the bleeding wont,i chopped off the tip of my finger while i was cutting some cardboard and i cannot stop the bleeding
128,i used to be out of breath after going up a dozen of stairs but now i struggle to breath even when i sit down,i theirs used to above be out doing of again breath after going up a dozen of stairs but now how i struggle to doesnt breath even when i while sit down,i used to be out of breath after going up a dozen of stairs but now i struggle to breath even when i sit down
129,my head hurts when im doing this,my head couldn hurts it when youd im doing this,my head hurts when im doing this
130,there is acne on my face,there is acne on our my face,there is acne on my face
131,i have a problem in the expiration because i have abronchial asthma,i both have a problem our in the expiration because i re have abronchial asthma,i have a problem in the expiration because i have abronchial asthma
132,i have cloudy eyes,i have over cloudy neednt eyes both,i have cloudy eyes
133,i have a lot of knee pain whenever i go running,i shes have a lot of knee pain re whenever with i go running,i have a lot of knee pain whenever i go running
134,i fell off my bike and since then i had hard  knee pain,i fell off before my bike and had since him then i had youre hard knee pain,i fell off my bike and since then i had hard  knee pain
135,why is my shoulder aching when i try to pick up the laundry,why is my shoulder that aching when i try to pick up the he laundry,why is my shoulder aching when i try to pick up the laundry
136,when i extend my leg there is pain in knee joint,when i extend my those leg mightn there is ours pain the in knee joint,when i extend my leg there is pain in knee joint
137,when i played football i dislocated my shoulder,when i over played its football i dislocated mustnt my shoulder,when i played football i dislocated my shoulder
138,when i sneeze very hard i feel ear ache,when i own sneeze ain very hard i feel ear ache,when i sneeze very hard i feel ear ache
139,it feels like someone stuck a knife into my shoulder,it feels like someone needn stuck a knife into my shoulder,it feels like someone stuck a knife into my shoulder
140,i feel like my heart is on fire,i feel no like my heart is an on his fire very,i feel like my heart is on fire
141,i read a book for along time and when i finished reading i feel head ache,i read a book for along time and when i finished each reading i ll feel head ache,i read a book for along time and when i finished reading i feel head ache
142,i cant really jump on my left foot because my triple fracture of the ankle left me with neverending pains,i cant really jump herself on out my nor left foot being because my triple fracture of just the ours ankle left me with neverending pains or,i cant really jump on my left foot because my triple fracture of the ankle left me with neverending pains
143,i feel joint pain every time i move,i feel joint pain every time i move wont,i feel joint pain every time i move
144,i have a pain in my head,i have a pain in my head,i have a pain in my head
145,i feel great pain in my feet after playing one of the sports games,i feel great pain in youd my most feet after playing one of the if sports games,i feel great pain in my feet after playing one of the sports games
146,there is a red stain in my skin,there was is a thatll red stain in youre my skin then,there is a red stain in my skin
147,i have disterbance in my emotion,i have disterbance in my emotion too,i have disterbance in my emotion
148,stiffness inability to look right or left except by moving the whole body,stiffness didn inability to look right each or very left except by moving the whole or body,stiffness inability to look right or left except by moving the whole body
149,i have muscle pain at my left leg,i have muscle into pain at my left once leg,i have muscle pain at my left leg
150,i love to walk and be outside but the bottoms of my feet get sore so quickly,i love to walk and not be its outside but dont the bottoms of no my feet get sore so quickly,i love to walk and not be outside but the bottoms of my feet get sore so quickly
151,my shoulder muscle hurts when i try to reach up,my shoulder muscle hurts when nor i try to who reach in up,my shoulder muscle hurts when i try to reach in
152,anytime i play tennis i feel a shoulder pain,anytime i play himself tennis i only feel a shoulder during pain,anytime i play tennis i feel a shoulder pain
153,when get up i found that i have a stomach ache  and i tried to take medecine but my stomach still hurting me,when weren get herself up i into found that re i youre have a stomach ache is and i tried so to take medecine me but my stomach still hurting above me don,when get up i found that i have a stomach ache  and i tried to take medecine but my stomach still hurting me
154,my son squeezed a pimple and it broke open only to scab over and now looks like it is infected,my son squeezed did a they pimple and it why broke out open hasnt only to scab over does and now hasn looks youve like it won is with infected out,my son squeezed a pimple and it broke out open only to scab over and now looks like it is infected
155,when i carry heavy things i feel like breaking my back,when they i carry heavy things from i feel like wasn breaking my back,when i carry heavy things i feel like breaking my back
156,i feel like the room is spinning,i feel like do the room didn is spinning,i feel like the room is spinning
157,i tried to put my glasses to see more clear but cant find any change,i tried to put my glasses to of see more clear isn but thatll cant find any change,i tried to put my glasses to see more clear but cant find any change
158,i have a pain internal,i have a were pain internal,i have a pain internal
159,there feels like a swollen knot at my shoulderblade with pain shooting from that,there havent feels like a swollen knot at my him shoulderblade with pain ll shooting from that,there feels like a swollen knot at my shoulderblade with pain shooting from that
160,there is so much pain when i move my arm,there is so much pain being when i move my arm,there is so much pain when i move my arm
161,i am always cold even when i am wearing layers,i am always cold even when now i am wearing layers being,i am always cold even when i am wearing layers
162,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel,had hasnt i stepped same on a needle which it wouldnt have hurt so much dont like this damned spur in my heel,had i stepped on a needle it wouldnt have hurt so much like this damned spur in my heel
163,when i was washing my hair it was falling out heavily,when i was about washing my who hair it was mightn falling too out heavily will,when i was washing my hair it was falling out heavily
164,there is an extreme pressure below my belly button at the right which i feel every time i go out for a jog,there now is mustnt an extreme pressure arent below shant my belly hadnt button each at the right these which i feel every time i go out for a jog,there is an extreme pressure below my belly button at the right which i feel every time i go out for a jog
165,when i stand up too quickly i start to feel dizzy and lightheaded,when i themselves stand up too how quickly i start over to other feel dizzy and lightheaded,when i stand up too quickly i start to feel dizzy and lightheaded
166,its hard to stand up and im moving very slowly,its if hard they to stand up yourselves and im moving very its slowly,its hard to stand up and im moving very slowly
167,when my grand father died i felt a hard emotional pain,when my had grand father died i felt a hard emotional pain,when my grand father died i felt a hard emotional pain
168,i have this strange rash on my arm,i have this strange rash on because my isnt arm,i have this strange rash on my arm
169,i feel pain when parting loved ones,i our feel pain when parting loved myself ones mightn,i feel pain when parting loved ones
170,i have a neck pain when i sit infront of my laptop,i have a neck pain when i sit infront of my laptop doesn,i have a neck pain when i sit infront of my laptop
171,i often get a sharp pain in my chest and i cant tell what im doing that might be triggering it,i often get a sharp myself pain in my chest because and i cant tell what im shouldve doing that might be wouldn triggering it,i often get a sharp pain in my chest and i cant tell what im doing that might be triggering it
172,cant do any exercise i feel weak,cant him do any exercise i feel weak,cant do any exercise i feel weak
173,my muscles in my lower back are aching,my muscles by in whom my its lower back for are yourself aching,my muscles in my lower back are aching
174,i cant see well,i needn cant see well haven,i cant see well
175,my lower back hurts but it improves if i stretch it,my lower back hurts but it improves if arent i stretch it,my lower back hurts but it improves if i stretch it
176,i cannot breathe because of this dull ache below my left shoulder,i cannot breathe because ve of this dull ache below ve my left so shoulder which,i cannot breathe because of this dull ache below my left shoulder
177,there is a sharp pain in my bicep i have tried to apply pain relief cream but it does not help,there is a sharp pain was in my bicep mustn i doing have tried to apply pain wasnt relief cream but it does aren not help,there is a sharp pain in my bicep i have tried to apply pain relief cream but it does not help
178,i have a sharp pain in my lower stomach,i and have a sharp has pain in from my youll lower up stomach,i have a sharp pain in my lower stomach
179,even though im an adult my face keeps breaking out in pimples,even though im an adult my face keeps they breaking out same in me pimples your,even though im an adult my face keeps breaking out in pimples
180,i have front head pain and when i get it the light bothers me,i have front head pain and she when i get it him the myself light bothers me am,i have front head pain and when i get it the light bothers me
181,my hair is coming out in chunks especially when i wash it,my hair is coming out in being chunks especially when haven i wash it each,my hair is coming out in chunks especially when i wash it
182,i have a pain that radiates up from my right hip to my rib cage  it is at its worst when i urinate,i when have a pain that radiates up both from my right hip to my more rib cage it is at its hadnt worst when most i urinate,i have a pain that radiates up from my right hip to my rib cage  it is at its worst when i urinate
183,my head hurts and i lose the sensation in my face then lose sight in my eye,my head hurts yourselves and be i shes lose do the sensation in each my face then because lose sight in my eye,my head hurts and i lose the sensation in my face then lose sight in  my eye
184,my skin is itchy and inflamed,my skin from is itchy and inflamed werent,my skin is itchy and inflamed
185,im having a hard time hearing,im by having a until hard time above hearing once,im having a hard time hearing
186,i have a dull ache in  my lower back which makes it difficult to move,i about have a dull shant ache in my lower back which makes after it difficult to any move,i have a dull ache in  my lower back which makes it difficult to move
187,i cut my finger opening a can it wont stop bleeding and the wound is gaping and open,i couldn cut my hadnt finger opening a can it you wont stop bleeding and the they wound is gaping didn and open,i cut my finger opening a can it wont stop bleeding and the wound is gaping and open
188,my ear hurts and its worse when i swallow  my ear is very painful and tylenol hasnt helped,my ear hurts and its worse when off i while swallow my ear is very yours painful and tylenol hasnt helped,my ear hurts and its worse when i swallow  my ear is very painful and tylenol hasnt helped
189,i had a cut that was stitched together but it is not healing  it is oozing green puss and burns,i its had a its cut wont that once was stitched together but than it hadnt is not healing it it youd is oozing green puss thatll and burns,i had a cut that was stitched together but it is not healing  it has is oozing green puss and burns
190,i have a powerful pain inside my neck,i have a powerful pain youd inside itself my neck did,i have a powerful pain inside my neck
191,i knocked my foot and it really hurts,i knocked my foot he and it myself really hurts,i knocked my foot and it really hurts
192,i think theres something wrong with my wound it does not seem to heal like it should,i shant think ain theres why something wrong mightnt with does my before wound it does not itself seem to heal youre like it should,i think theres something wrong with my wound it does not seem to heal like it should
193,when i stand up too quick my vision is blurry,when i dont stand up too quick my on vision is blurry,when i stand up too quick my vision is blurry
194,when i eat sugar i notice my vision blurs,when through i eat as sugar i shouldn notice my vision blurs,when i eat sugar i notice my vision blurs
195,when i stand up too quickly i feel as though im going to faint,when i stand up too quickly i feel as though im going to faint,when i stand up too quickly i feel as though im going to faint
196,i have a sharp pain in my abdomen,i have each a havent sharp pain mightnt in my abdomen,i have a sharp pain in my abdomen
197,i can hardly move my neck  it hurts,i can hardly move my neck it from hurts,i can hardly move my neck  it hurts
198,my heart is beating fast and it scares me,my heart is beating fast and it youve scares so me,my heart is beating fast and it scares me
199,my sore looks like its not healing well,my sore when looks like after its not healing well,my sore looks like its not healing well
200,when i eat too much sugar my body gets weak and dizzy,when i eat too myself much ll sugar before my body gets weak and dizzy doesn,when i eat too much sugar my body gets weak and dizzy
201,my foot hurts and i cant turn it  maybe its broken,my isn foot hurts and i cant turn are it wasnt maybe its under broken out,my foot hurts and i cant turn it  maybe its broken out
202,the pain is intense especially when i go down the stairs it feels like something has snapped inside my knee,the pain is intense especially when i go for down each the stairs it shouldn feels once like whom something has snapped inside my knee,the pain is intense especially when i go down the stairs it feels like something has snapped inside my knee
203,i feel pain in my right shoulder after the tennis match,i feel should pain which in my right both shoulder after the tennis match havent,i feel pain in my right shoulder after the tennis match
204,the pain feels like its right below the skin,the pain too feels like its right ll below the skin,the pain feels like its right below the skin
205,i have a feeling like my whole body is complaining,i have a where feeling like my its whole body is complaining,i have a feeling like my whole body is complaining
206,i noticed an important decrease in my vision when i try to look at things up close,i noticed an important there decrease do in my such vision again when few i werent try to look at things up by close,i noticed an important decrease in my vision when i try to look at things up close
207,i have a foot ache although i dont walk a lot,i have over a foot ache so although been i mustn dont an walk a after lot,i have a foot ache although i dont walk a lot
208,i have an ear ache that wont go away  i dont have a cold or headache or any other symptoms  just an earache,i hasnt have an ear ache that shant wont go away i wont dont have a do cold but or once headache or any other its symptoms just an earache,i have an ear ache that wont go away  i dont have a cold or headache or any other symptoms  just an  earache
209,chronic disease of hair follicles and sebaceous glands,chronic disease such of until hair shouldn follicles and against sebaceous glands,chronic disease of hair follicles and sebaceous glands
210,sometimes i feel like a claw on my chest that leaves me breathless,sometimes between i feel like a mightnt claw up on my chest there that leaves me breathless,sometimes i feel like a claw up on my chest that leaves me breathless
211,my hair is falling without a reason i can see a lot of hair on my working desk,my hair is ma falling without a havent reason i can see under a lot again of ourselves hair havent on my working desk down,my hair is falling without a reason i can see a lot of hair on my working desk
212,the knee feels like it rusted and i suddenly cannot bend it anymore,the knee feels own like it rusted werent and i suddenly mightnt cannot into bend it anymore,the knee feels like it rusted and i suddenly cannot bend it anymore
213,i had a pain in my knee when i was swimming,i doesnt had when a into pain in my re knee where when i was swimming,i had a pain in my knee when i was swimming
214,i have internal pain whenever i come down with a cold,i have ain internal pain down whenever i come down with why a cold,i have internal pain whenever i come down with a cold
215,i had a collision while playing soccer  my knee buckled and now its unstable,i had of a theirs collision herself while playing once soccer my knee has buckled and won now its unstable hadn,i had a collision while playing soccer  my knee has buckled and now its unstable
216,i was diagnosed with  b12deficiency anemia which explains why i always felt cold,i was diagnosed with b12deficiency of anemia which explains why shant i about always felt out cold,i was diagnosed with  b12deficiency of anemia which explains why i always felt cold
217,i feel pain in my body,i feel for pain in won my body couldnt,i feel pain in my body
218,my body feels weak and i think that my face is fade and i cant sleep well,my body feels weak and i think that my wouldn face such is fade herself and while i any cant sleep well hers,my body feels weak and i think that my face is fade and  i cant sleep well
219,my neck hurts me and i cant stand with this pain,my neck just hurts me and i cant needn stand with this couldnt pain havent,my neck hurts me and i cant stand with this pain
220,my heart hurts when i exercise,my youve heart them hurts when very i exercise,my heart hurts when i exercise
221,i feel a pain in my neck,i feel a pain in wasnt my neck herself,i feel a pain in my neck
222,i feel like i went to an acupunctures practice and had one hundred needles in my shoulder,i feel each like i are went to an acupunctures practice and had ain one havent hundred werent needles in my shoulder,i feel like i went to an acupunctures practice and had one hundred needles in my shoulder
223,when i think of my parents i feel pain,when i think very of was my we parents between i down feel only pain,when i think of my parents i feel pain
