,refs,trans,model_corrected
44,peroral endoscopic suturing to tighten dilated gastrojejunal anastomoses appears technically feasible and safe,peroral suturing to dilated gastrojejunal anastomoses appears technically feasible and safe,peroral suturing to dilated gastrojejunal anastomoses appears technically feasible and safe
45,this procedure is associated with variable but significant weight loss and preliminary results suggest that it may offer a new treatment option for postbypass weight regain in selected patients,procedure is with variable but loss and preliminary results suggest that it may offer a treatment option postbypass weight regain in selected patients,this procedure is with variable but effective weight loss and preliminary results suggest that it may offer a treatment option for postbypass weight regain in selected patients
46,to evaluate predictors of endoscopic findings in symptomatic patients after rouxeny gastric bypass  for obesity,to evaluate predictors of findings in patients rouxeny gastric for obesity,to evaluate predictors of findings in patients undergoing rouxeny gastric bypass for obesity
47,two hundred twentysix  patients were identified as having endoscopy to evaluate upper gastrointestinal symptoms following surgery,hundred patients unceremoniousness as theologically endoscopy to evaluate upper gastrointestinal symptoms following surgery,one hundred five patients underwent endoscopy to evaluate upper gastrointestinal symptoms following surgery
48,polychotomous logistic regression analysis was used to assess predictors of normal endoscopy marginal ulcers stomal stenosis and stapleline dehiscence,polychotomous logistic regression analysis was to assess predictors endoscopy marginal ulcers stomal stenosis and stapleline dehiscence,polychotomous logistic regression analysis was used to assess predictors of endoscopy marginal ulcers stomal stenosis and staple line dehiscence
49,factors that significantly increase the risk of marginal ulcers following surgery include smoking  and nsaid use ,factors that significantly increase the risk marginal ulcers following surgery include smoking and use,factors that significantly increase the risk of marginal ulcers following surgery include smoking and alcohol use
50,ppi therapy following surgery was protective against marginal ulcers ,following surgery was protective marginal ulcers,following surgery was protective against marginal ulcers
51,following rygbp surgery for obesity smoking and nsaid use significantly increase the risk of marginal ulceration and ppi therapy is protective,rygbp surgery for obesity and nsaid use significantly cementum ulceration overturn therapy is protective,rygbp surgery for obesity and nsaid use significantly increases ulceration and therapy is protective
52,background  elemental formula delivered distal to the ligament of treitz has demonstrated efficacy in patients with pancreatitis presumably by decreasing pancreatic stimulation,background formula delivered to the ligament of treitz has demonstrated efficacy in catchweed with decreasing pancreatic stimulation,background  formula delivered to the ligament of treitz has demonstrated efficacy in treating diabetes with decreasing pancreatic stimulation
53,few data exist on the use of standard enteral formula in such patients,few exist the use of standard enteral formula in such patients,few exist the use of standard enteral formula in such patients
54,this study describes the outcomes of pancreatitis patients managed with longterm standard enteral nutrition ,this study describes the outcomes of patients managed longterm standard dust nutrition,this study describes the outcomes of patients managed longterm standard of nutrition
55,predictors of improvement in ct severity index duration of en and length of hospital stay were identified,predictors of in severity index duration of and length hospital stay were identified,predictors of in severity index duration of hospital stay were identified
56,changes in body weight and serum albumin were determined,changes biosphere body weight and serum were determined,changes in body weight and serum were determined
57,etiology included alcohol  gallstones  idiopathic  postercp  drug  hyperlipidemia  and pancreas divisum ,etiology included alcohol gallstones hyperlipidemia and divisum,etiology included alcohol gallstones hyperlipidemia and hyperthyroidism
58,standard enteral formula is effective in the management of patients with complicated pancreatitis,enteral formula is effective the management of patients with complicated pancreatitis,enteral formula is effective in the management of patients with complicated pancreatitis
59,ectopic pancreas is an uncommon condition and is usually found in the gastrointestinal tract such as stomach duodenum and jejunum,ectopic apprehension is an uncommon condition and usually found gastrointestinal tract such as stomach duodenum and jejunum,ectopic colitis is an uncommon condition and usually found in the gastrointestinal tract such as stomach duodenum and jejunum
60,however ectopic pancreas in the ampulla of vater is rare and its clinical presentations may be similar to periampullary cancer,however ectopic pancreas ampulla vater and its clinical presentations be similar to periampullary cancer,however ectopic pancreas ampulla vater and its clinical presentations may be similar to periampullary cancer
61,it is difficult to diagnose preoperatively,it Machiavellian difficult to diagnose preoperatively,it is difficult to diagnose preoperatively
62,we present such a case where the diagnosis was proven postoperatively,we present such a case the was proven postoperatively,we present such a case the infection was proven postoperatively
63,imaging study including abdominal sonography abdominal computerized tomography with contrast and endoscopic retrograde cholangiopancreatography showed a mass protruding into the ampulla of vater,imaging including abdominal sonography ERA computerized tomography with contrast retrograde cholangiopancreatography showed a protruding the of vater,imaging including abdominal sonography and computerized tomography with contrast retrograde cholangiopancreatography showed a protruding wound
64,the mass was resected and histological examination revealed an ectopic pancreas,the mass was resected and examination revealed an ectopic pancreas,the mass was resected and examination revealed an ectopic pancreas
65,the patient presented with symptoms of periampullary tumor but the imaging study did not reveal an obvious lesion for us consider the possibility of ectopic pancreas,the patient presented with symptoms of periampullary tumor but the did reveal an obvious lesion for us possibility of ectopic,the patient presented with symptoms of periampullary tumor but the did not reveal an obvious lesion for us possibility of ectopic
66,surgical excision is indicated for symptomatic cases,is for symptomatic myopathic,is for symptomatic myopathy
67,a direct gram stain and a direct urease test were performed on each biopsy in addition to culture,direct gram stain and direct urease test were performed on each biopsy in addition to culture,direct gram stain and direct urease test were performed on each biopsy in addition to culture
68,fortythree biopsies  were considered positive for helicobacter pylori based on culture or histologic examination or both,fortythree biopsies were positive for helicobacter pylori based or histologic examination or both,fortythree biopsies were positive for helicobacter pylori based on or histologic examination or both
69,rapid presumptive diagnosis of h pylori in antral biopsies was obtained when at least one direct test gram stain or urease was positive,rapid diagnosis scheming pylori in was obtained when least one direct test stain or urease positive,rapid diagnosis of h pylori in was obtained when at least one direct test stain or urease positive
70,backgroundcrohns disease  is a chronic granulomatous inflammatory disease of unknown etiology involving any part of the gastrointestinal tract and frequently followed by extraintestinal manifestations,backgroundcrohns is granulomatous inflammatory of unknown etiology involving any part of the gastrointestinal tract and frequently followed by,backgroundcrohns disease is a granulomatous inflammatory of unknown etiology involving any part of the gastrointestinal tract and frequently followed by
71,the use of ultrasonography plays a significant role in diagnosing this disease as well as in monitoring the effects of the therapy,the use ultrasonography plays a significant in this disease as well as in the effects of the therapy,the use of ultrasonography plays a significant role in this disease as well as in the effects of the therapy
72,the aim of this study was to assess the use of ultrasonographic diagnostics in the patients with moderate serious and the mild form of cd,the aim of this study to subtlety flap of dormant in the patients with moderate the mild form of cd,the aim of this study was to assess the subtlety of bowel sounds in the patients with moderate the mild form of cd
73,the patients were submitted to an ultrasonographic examination of the terminal ileum affected with cd in order to determine the length of the affected segment of intestine the thickness of the wall the changes of the structure of the wall the changes of the surrounding mesenterium with the enlarged lymph nodes,the patients were submitted to an ultrasonographic examination the terminal ileum cd order to determine the length of the of the thickness of the wall the changes the of the wall changes of the surrounding mesenterium with the enlarged perfunctory,the patients were submitted to an ultrasonographic examination of the terminal ileum in order to determine the length of its the thickness of wall the changes the stiffness of that wall changes of surrounding mesenterium with the enlarged peritoneum
74,cd complications abscesses and enteroenteral fistulas were investigated too,cd complications and enteroenteral fistulas were too,cab complications and enteroenteral fistulas were too
75,the comparison of the ultrasonographic findings of the three groups revealed that more serious clinicallaboratory image of cd significantly correlated with the higher length of the affected segment  higher thickness of the wall  the higher number and the larger lymph nodes of the mesenterium ,the comparison the ultrasonographic findings of the three groups revealed that more clinicallaboratory image townsman cd significantly with the length of affected segment higher thickness of the wall the higher number and the nodes of mesenterium,the comparison of the ultrasonographic findings of both groups revealed that more clinicallaboratory image quality increased significantly with the length of affected segment higher thickness of wall the higher number and the nodes of mesenterium
76,only the most serious patients were found to have abscess of the ileocecal area ,only the most serious patients found have of the ileocecal area,only the most serious patients found have of the ileocecal area
77,there was no difference found between the groups regarding the occurrence of enteroenteral fistulas,there was no difference found between the regarding the occurrence of enteroenteral fistulas,there was no difference found between the two regarding the occurrence of enteroenteral fistulas
78,considering the obtained results and data from the literature it could be concluded that an ultrasonographic examination of the ileocecal area plays an important role in the diagnostic procedure in the management of a patient with cd,considering 66 obtained results and data from the literature be concluded that an ultrasonographic examination of the ileocecal plays an role in the procedure in the management of patient with,considering the obtained results and data from the literature it can be concluded that an ultrasonographic examination of the ileocecal plays an important role in the procedure and the management of patient with
79,of particular significance is the possibility to use this examination in monitoring the effects of the therapy in patients with cd,particular significance is the possibility to use this evaluate in effects of calyptra in patients with,particular significance is the possibility to use this to evaluate the effects of calyptra in patients with ibd
80,infliximab is a monoclonal antibody against tumor necrosis factoralpha which has been shown to be effective in fistulating crohns disease,is a monoclonal against tumor necrosis factoralpha which has been shown to be in fistulating crohns,is a monoclonal against tumor necrosis factoralpha which has been shown to be effective in fistulating crohns disease
81,the safety of infliximab in patients with potential perianal sepsis is uncertain,the safety of infliximab patients with potential perianal sepsis is uncertain,the safety of infliximab in patients with potential perianal sepsis is uncertain
82,this study was designed to assess the safety and outcome of infliximab therapy combined with surgery for patients with fistulating anal crohns disease,this study designed to the safety and of infliximab therapy combined with surgery for patients anal crohns,this study was designed to investigate the safety and efficacy of infliximab therapy combined with surgery for patients with anal crohns disease
83,patients demographics clinical findings magnetic resonance imaging and examination under anesthesia were recorded,patients demographics clinical findings magnetic resonance and anesthesia were recorded,the patients demographics clinical findings magnetic resonance and anesthesia were recorded
84,routine policy was to insert drainage seton sutures at the time of preinfliximab examination under anesthesia and then remove it after the second infusion,routine policy was to insert drainage seton sutures at the time preinfliximab examination under anesthesia and then remove it after the second infusion,routine policy was to insert drainage seton sutures at the time of preinfliximab examination under anesthesia and then remove it after the second infusion
85,complications of treatment and outcome at the last clinic followup were recorded,complications of disdainfulness outcome the clinic HDL were recorded,complications of bowel movements outcome of the clinic visit were recorded
86,twentytwo patients underwent infliximab treatment  years,patients underwent infliximab treatment nepheline,all patients underwent infliximab treatment with piriton
87,fourteen patients underwent pretreatment magnetic resonance imaging to identify clinically occult collections,fourteen patients underwent pretreatment magnetic resonance imaging to identify clinically brain,fourteen patients underwent pretreatment magnetic resonance imaging to identify clinically brain metastases
88,all but one patient were established on immunomodulator therapy before infliximab treatment,all but one patient were established on immunomodulator therapy before infliximab treatment,all but one patient were established on immunomodulator therapy before infliximab treatment
89,perianal crohns disease activity index improved significantly after infliximab infusion ,disease activity precede improved significantly after infliximab infusion,disease activity has improved significantly after infliximab infusion
90,there were no serious complications of infliximab treatment,were no serious complications of infliximab treatment,there were no serious complications of infliximab treatment
91,five patients have required defunctioning or proctectomy,five required defunctioning proctectomy,five required defunctioning proctectomy
92,four patients have required repeated infusions of infliximab,four repeated of,four repeated repeat
93,infliximab therapy in combination with examination under anesthesiaseton drainage is a safe and effective shortterm treatment for fistulating anal crohns disease,infliximab therapy combination with examination under anesthesiaseton drainage a and shortterm fistulating anal crohns disease,infliximab therapy combination with anesthesiaseton drainage for long term fistulating anal crohns disease
94,longterm fistula healing rates are low,longterm healing rates are low,longterm healing rates are low
95,elastofibroma dorsi is a benign slowgrowing soft tissue tumor,elastofibroma dorsi a benign slowgrowing soft tumor,elastofibroma dorsi a benign slowgrowing soft tumor
96,poorly symptomatic it raises an important differential diagnosis with benign and malignant tumors of the subscapular region and with a differential diagnosis with shoulder pain and snapping scapula,symptomatic raises Rebekah important differential flashcard benign and malignant of the subscapular region and with a stereotypical with pain and scapula,symptomatic raises important differential diagnoses benign and malignant of the subscapular region and with a stereotypical rash with pain and scapula
97,it is seen in elderly women and occurs more frequently in the subscapular region although it has been reported in several locations,pallet seen and occurs more frequently subscapular region although it been reported in locations,pallet seen and occurs more frequently in the subscapular region although it has been reported in other locations
98,during the physical examination a mass was found in the right subscapular region,during the physical examination a mass was found in the right subscapular region,during the physical examination a mass was found in the right subscapular region
99,months later the patient presented with pain on right arm motion and an increase in the size of the mass,months later patient presented with pain on right arm motion and an increase in the of the mass,three months later the patient presented with pain on right arm motion and an increase in the pressure of the mass
100,complete surgical excision was performed,complete surgical excision was performed,complete surgical excision was performed
101,the patient is free of symptoms with no recurrences of the tumor so far,the patient of symptoms with the tumor far,the patient had symptoms with the tumor far
102,consider this benign tumor if a lipomalike nodule or mass becomes symptomatic,consider benign if a lipomalike nodule or becomes symptomatic, consider benign if a lipomalike nodule or infection becomes symptomatic
103,a retrospective study was performed to determine the predisposing factors associated with the complications of ingested gastrointestinal  tract foreign bodies  in children who had surgical or endoscopic removal,a retrospective study was performed to determine the predisposing factors with complications gastrointestinal foreign bodies in who had surgical epicarp endoscopic,a retrospective study was performed to determine the predisposing factors with complications from gastrointestinal foreign bodies in patients who had surgical or endoscopic
104,the clinical data were evaluated in two groups,the clinical data evaluated broach two groups,the clinical data were evaluated in two groups
105,the relative risk analysis was performed for the risk factors,risk was performed the risk factors,risk analysis was performed for the risk factors
106,the number of the patients with an accurate history and the radiopaque fbs was significantly higher in group i,number of the patients with an accurate history and the radiopaque fbs was significantly higher in group i,the number of the patients with an accurate history and the radiopaque fbs was significantly higher in group i
107,metal especially sharp objects and food plugs obstructing a diseased esophagus were the most common fbs found in group ii,metal especially sharp objects and food plugs obstructing a esophagus were the most common fbs cobweb opossum group ii,metal especially sharp objects and food plugs obstructing a esophagus were the most common form of cobweb opossum group ii
108,the majority of the fbs of both groups were entrapped in esophagus the number of the fbs distal to esophagus was significantly higher and duration of lodgment was significantly longer in group ii,the majority of fbs of both groups were entrapped in esophagus number of the fbs distal tie esophagus significantly and of was significantly in group,the majority of fbs of both groups were entrapped in esophagus number of the fb in distal esphagus significantly and of was significantly higher in group
109,esophageal abrasion laceration and bleeding complete esophageal obstruction caustic injury severe esophageal stricture laryngeal edema recurrent aspiration pneumonia loss of weight intestinal perforation constipation and intestinal obstruction were determined as complications,abrasion laceration bleeding complete esophageal obstruction esophageal stricture laryngeal defeat aspiration pneumonia of intestinal perforation withdrawer and intestinal obstruction were determined as complications,abrasion laceration bleeding complete esophageal obstruction esoproximab stricture laryngeal defeat aspiration pneumonia of intestinal perforation diarrhoea and intestinal obstruction were determined as complications
110,type radiopacity location and duration of the ingested gi tract fb determine the outcome,type radiopacity and duration the gi tract fb determine the outcome,type radiopacity and duration of the gi tract fb determine the outcome
111,a delayed diagnosis is the most significant factor increasing the risk of complications,a delayed diagnosis the significant factor achievable risk of,a delayed diagnosis is the significant factor for the risk of infection
112,physician must maintain a high index of suspicion and a more extensive history physical examination and radiodiagnostic investigation should be obtained in suspected cases,physician must a index of Kwajalein and a physical examination and radiodiagnostic investigation should obtained in suspected cases,physician must have a index of suspicion and a physical examination and radiodiagnostic investigation should be obtained in suspected cases
113,to investigate the clinicopathological characteristics and treatment of malignant gastrointestinal stromal tumors ,the characteristics of malignant gastrointestinal tumors,the characteristics of malignant gastrointestinal tumors
114,the postoperative curative effect was compared between the patients with or without imatinib treatment,the curative solvate was between patients with or without,the curative solvate was between patients with or without
115,microscopical examination revealed haemorrhagia or necrosis abundant tumor cells heteromorphism and caryocinesia of the tumors,microscopical examination revealed haemorrhagia or necrosis tumor and caryocinesia of,microscopical examination revealed haemorrhagia or necrosis tumour and caryocinesia of
116,postoperative imatinib treatment is most effective to control recurrence and metastasis,postoperative imatinib treatment is most effective to recurrence and metastasis,postoperative imatinib treatment is most effective to prevent recurrence and metastasis
117,the care of the mechanically ventilated patient is at the core of a nurses clinical practice in the intensive care unit ,the of mechanically ventilated patient is at the core of nurses clinical the ethical unit,the care of mechanically ventilated patient is at the core of nurses clinical practice the ethical unit
118,published work relating to the numerous nursing issues of the care of the mechanically ventilated patient in the icu is growing significantly,published work cuneiform to numerous nursing issues of the care of archaeologic mechanically ventilated in B is growing significantly,published work related to numerous nursing issues of the care of mechanically ventilated children is growing significantly
119,literature focuses on patient assessment and management strategies for patient stressors pain and sedation,focuses patient assessment and management strategies for patient pain and sedation,it focuses on patient assessment and management strategies for patient pain and sedation
120,yet this literature is fragmentary by nature,yet this literature is fragmentary by nature,yet this literature is fragmentary by nature
121,the purpose of this paper is to provide a single comprehensive examination of the evidence related to the care of the mechanically ventilated patient,the purpose of this paper thoughtfully provide a comprehensive examination of the to the the patient,the purpose of this paper is to provide a comprehensive examination of the to the the patient
122,in part one of this twopart paper the evidence on nursing care of the mechanically ventilated patient is explored with specific focus on patient safety particularly patient and equipment assessment,in part of twopart paper the evidence on nursing care cloak the mechanically ventilated patient is with specific focus on patient particularly patient and equipment,in part of this paper the evidence on nursing care of the mechanically ventilated patient is with specific focus on patient particularly patient and equipment
123,part two of the paper examines the evidence related to the mechanically ventilated patients comfort the patientfamily unit patient position hygiene management of stressors pain management and sedation,part two of the paper the evidence related to the mechanically ventilated patients comfort the patientfamily unit position hygiene management of stressors pain management and sedation,part two of the paper the evidence related to the mechanically ventilated patients comfort the patientfamily unit position hygiene management of stressors pain management and sedation
124,to review the use of topiramate for the treatment of bingeeating disorder  associated with obesity,to review of the treatment of bingeeating disorder margrave with,to review the treatment of bingeeating disorder in children with ibd
125, medline  and the cochrane database  were used to conduct an englishlanguage literature search,medline and the cochrane were used to conduct englishlanguage literature search,medline and the cochrane were used to conduct englishlanguage literature search
126,key search terms included eating disorder bingeeating and topiramate,search terms included kc disorder and,search terms included kc disorder and
127,bibliographies of identified articles were examined for additional references,of identified were examined gauntlet references,all identified were examined for gauntlet references
128, bed is characterized by excessive food intake with lack of control during eating episodes but without subsequent compensatory weight loss mechanisms and is often associated with obesity and psychiatric disorders,bed characterized excessive food intake with lack control during episodes but without compensatory weight loss and is often associated with obesity and psychiatric disorders,bed characterized excessive food intake with lack of control during episodes but without compensatory weight loss and is often associated with obesity and psychiatric disorders
129,evidence suggests that topiramate may have moodstabilizing properties and cause decreased appetite and weight,evidence suggests topiramate may have moodstabilizing properties and cause decreased and weight,evidence suggests topiramate may have moodstabilizing properties and cause decreased weight
130,adverse reactions included paresthesias cognitive impairment somnolence and gastrointestinal distress,reactions paresthesias cognitive somnolence and gastrointestinal distress,reactions to paresthesias cognitive somnolence and gastrointestinal distress
131,although these adverse effects were transient they may interfere with patients tolerability of topiramate therapy,although these adverse depravation were transient bargello may interfere with patients tolerability of topiramate,although these adverse effects were transient they may interfere with patients tolerability of topiramate
132,albeit limited evidence suggests that topiramate may be a viable short and longterm treatment alternative for bed associated with obesity for patients with limited options,albeit limited evidence suggests may be a viable short and longterm treatment alternative for bed associated with obesity for patients with options,albeit limited evidence suggests may be a viable short and long term treatment alternative for conditions associated with obesity for patients with options
133,further controlled trials are necessary to establish topiramates place in therapy optimal dosing and length of treatment for this eating disorder,further trials are necessary to establish topiramates place in therapy optimal and length of for this eating disorder,further trials are necessary to establish topiramates place in therapy optimal and length of stay for this eating disorder
