,Unnamed: 0,refs,trans,model_corrected
56,74780,bariatric surgery is possible after fundoplication without taking down the fundoplication,bariatric surgery is after fundoplication down the fundoplication,bariatric surgery is performed after laparoscopic fundoplication and down the line after endoscopic sleeve gastrectomy
57,74781,it appears to be a viable alternative in patients seeking weight loss surgery after fundoplication which is currently assumed contraindicated,it to viable alternative in seeking weight surgery which is contraindicated,it appears to be a viable alternative in seeking weight loss surgery which is contraindicated
58,74782,anisakiasis is a zoonotic parasitic disease caused by consumption of raw or undercooked fish or seafood infected with nematodes of the anisakis pseudoterranova or contracaecum genera,is a zoonotic disease by consumption of raw undercooked fish or seafood infected with nematodes of the pseudoterranova or contracaecum genera,is a zoonotic disease characterized by consumption of raw or undercooked fish or seafood infected with nematodes of the pseudoterranova or contracaecum genera
59,74783,here we describe the first case of anisakiasis in colombia and summarize the available literature,we describe first of anisakiasis in colombia summarize the literature,we describe the first case of anisakiasis in colombia and summarize the literature
60,74784,the physical examination revealed moderate tenderness of the epigastric region the laboratory evaluation showed leukocytosis and a simple xray and ecg showed no abnormalities,the physical moderate tenderness of the epigastric region evaluation leukocytosis a xray ecg showed,the physical examination showed moderate tenderness of the epigastric region and evaluation of leukocytosis a chest xray and ecg showed inflammation
61,74785,the diagnosis was made by endoscopic examination which revealed a thickened gastric wall and a moving larval worm,the made by endoscopic revealed a thickened gastric wall larval,the histopathological examination made by endoscopic ultrasonography revealed a thickened gastric wall and larval growth
62,74786,an anisakis larva was found and extracted endoscopically which relieved the pain of the patient,an anisakis larva was found and extracted which pain the,an anisakis larva was found and extracted which caused pain in the stomach
63,74787,clinically anisakiasis may present as a gastric intestinal extragastrointestinal or allergic disease,anisakiasis present as intestinal or disease,anisakiasis may present as intestinal or intestinal disease
64,74788,diagnosis and treatment of anisakiasis are made by a dietary history direct visualization and endoscopic extraction of possible larvae which is the only effective therapy,and of are by a dietary history visualization and endoscopic extraction of possible larvae which is only effective,and the results of these investigations are evaluated by a dietary history visualization and endoscopic extraction of possible larvae which is the only effective method
65,74789,we present the first case of bariatric surgery in a patient with ehlersdanlos syndrome and outline management challenges in the context of the relevant literature,we the first of bariatric surgery in outline management challenges in the context the relevant,we present the first case report of bariatric surgery in which we outline management challenges in the context of the relevant literature
66,74790,furthermore six gm markers were shared by obesity patients with various metabolic disorders ,furthermore gm were shared by obesity patients various,the differences were shared by obesity patients with various comorbidities
67,74791,as for the discrimination with group o group oa exhibited low accuracy ,as for group o group oa exhibited accuracy,as for group o group  oa exhibited higher accuracy 
68,74792,nonetheless gm classifications to distinguish between group o and the obese patients with specific metabolic abnormalities were not accurate ,nonetheless gm classifications to and the patients with abnormalities were not,nonetheless gm classifications were applied to all patients and the patients with abnormalities were not included
69,74793,common biomarkers were identified for the obesity patients with high uric acid high serum lipids and high blood pressure such as clostridium xiva bacteroides and roseburia,common were identified obesity patients with uric high serum lipids high blood pressure as clostridium xiva bacteroides,common symptoms were identified in obesity patients with high serum lipids and high blood pressure as clostridium xiva bacteroides
70,74794,in contrast the aforementioned clinical indicators were negatively associated with bacteroides roseburia butyricicoccus alistipes parasutterella parabacteroides and clostridium iv,in aforementioned were negatively associated bacteroides roseburia alistipes parasutterella parabacteroides and,in addition the aforementioned factors were negatively associated with bacteroides roseburia alistipes parasutterella parabacterosides and ibs
71,74795,generally these biomarkers hold the potential to predict obesityrelated metabolic abnormalities and interventions based on these biomarkers might be beneficial to weight loss and metabolic risk improvement,the potential to obesityrelated on these might to loss and improvement,the potential to exert obesityrelated effects on these parameters might lead to weight loss and improvement
72,74796,aim of the study the purpose of this study was to investigate the clinical manifestations and outcomes of patients with adult mixedtype henochschönlein purpura  and imaging characteristics of the disease and to evaluate the efficacy of combined therapy in treating symptoms of hsp,study the of this study to clinical manifestations and with adult mixedtype henochschönlein imaging characteristics of the disease to efficacy of combined therapy in of hsp,the aim of this study was to evaluate the clinical manifestations and prognosis of patients with adult mixedtype henochschönlein syndrome  using imaging characteristics of the disease and to assess the efficacy of combined therapy in the treatment of hsp
73,74797,abdominal contrastenhanced computed tomography  examination and small intestinal enteroscopy were performed for all the patients,tomography performed,tomography was performed
74,74798,combined therapy with antihistamine drugs gastric acid suppressants and glucocorticoids was used to relieve abdominal pain gastrointestinal tract bleeding and urine protein,combined therapy with antihistamine acid suppressants and glucocorticoids to pain gastrointestinal tract bleeding and urine protein,combined therapy with antihistamine amino acid suppressants and glucocorticoids led to less pain gastrointestinal tract bleeding and urine protein synthesis
75,74799,the typical skin manifestation of hsp is distributed purpura in dependent areas,the skin manifestation of hsp is dependent,the skin manifestation of hsp is dependent on the patient
76,74800,abdominal contrastenhanced ct examination exhibited the intestinal canal wall thickening and edema,abdominal contrastenhanced ct examination exhibited the intestinal canal wall thickening edema,abdominal contrastenhanced ct examination exhibited the intestinal canal wall thickening and edema
77,74801,small intestinal endoscopy showed diffused hyperemia dropsy and erosion,intestinal endoscopy showed diffused dropsy erosion,intestinal endoscopy showed diffused dropsy erosion
78,74802,all the patients with positive urine protein showed significantly higher iga levels,all urine protein showed higher iga,all urine protein samples showed higher levels of iga
79,74803,with the use of combined therapy abdominal pain and gastrointestinal tract bleeding disappeared and urine protein decreased gradually,with the of therapy abdominal pain and gastrointestinal disappeared and decreased gradually,with the use of therapy abdominal pain and gastrointestinal symptoms disappeared and decreased gradually
80,74804,higher iga levels with multiorgan involvement  should make one consider the diagnosis,higher iga levels with multiorgan involvement should one consider,higher iga levels in patients with multiorgan involvement should one consider
81,74805,the combined examination of abdominal contrastenhanced ct small intestinal endoscopy and renal needle biopsy is a valuable method for the early diagnosis of adult mixedtype hsp,examination of abdominal needle biopsy is for the early diagnosis of adult mixedtype hsp,examination of abdominal needle biopsy specimens is essential for the early diagnosis of adult mixedtype hsp
82,74806,hospital readmissions are costly to healthcare systems and represent a measure of quality care,hospital readmissions healthcare systems and represent of care,hospital readmissions are common among healthcare systems and represent a major source of care
83,74807,patients with cancer with malignant pleural effusions  are at high risk for rehospitalization however risk factors for readmissions in this population are not well described,patients with malignant high risk for rehospitalization however factors for readmissions in this are not well,patients with malignant tumors are at high risk for rehospitalization however risk factors for readmissions in this population are not well understood
84,74808,understanding the incidence and risk factors for readmission could facilitate the development of a readmission reduction strategy in this patient population,understanding the incidence and risk factors for readmission could facilitate of readmission reduction strategy in population,understanding the incidence and risk factors for readmission could facilitate the development of a readmissions reduction strategy in this population
85,74809,survey weighting methods that accounted for the nrd sampling design were used to generate nationally representative estimates,survey weighting methods accounted sampling were to nationally,all methods accounted for sampling and were used nationally
86,74810,we used multivariable logistic regression to determine predictors of early readmission,we multivariable logistic regression determine predictors of readmission,we performed multivariable logistic regression to determine predictors of readmission
87,74811,predictors of early readmission included having medicaid insurance status treatment with thoracentesis only and discharge to a care facility or home health care,predictors of readmission medicaid insurance with thoracentesis a facility or home health care,predictors of readmission were medicaid insurance associated with thoracentesis at a tertiary care facility or home health care provider
88,74812,nondefinitive management with thoracentesis led to more readmissions,nondefinitive management with thoracentesis led to more readmissions,nondefinitive management with thoracentesis led to more readmissions
89,74813,a further understanding of factors that drive preventable readmissions could significantly improve quality of care in this population,a further factors preventable readmissions significantly improve quality care in,a further review of risk factors for preventable readmissions could significantly improve quality of care in patients
90,74814,obesity is a global health epidemic with considerable economic burden,is health with considerable burden,is health care associated with considerable burden
91,74815,surgical solutions have become increasingly popular following technical advances leading to sustained efficacy and reduced risk,solutions following technical to efficacy and reduced risk,the following technical approaches were applied to improve efficacy and reduced risk
92,74816,sleeve gastrectomy accounts for almost half of all bariatric surgeries worldwide but concerns regarding its relationship with gastroesophageal reflux disease  has been a topic of debate,gastrectomy accounts for half surgeries regarding with gastroesophageal reflux has a topic debate,approximately half of all bariatric surgeries regarding patients with gastroesophageal reflux disease  has become a topic of debate
93,74817,gerd including erosive esophagitis is highly prevalent in the obese population,gerd including erosive esophagitis is prevalent the obese population,gerd including erosive esophagitis is prevalent in the obese population
94,74818,the role of preoperative endoscopy in bariatric surgery has been controversial,role of preoperative in bariatric been,role of preoperative endoscopy in bariatric surgery has been debated
95,74819,two schools of thought exist on the matter one that believes routine upper endoscopy before bariatric surgery is not warranted in the absence of symptoms and another that believes that symptoms are poor predictors of underlying esophageal pathology,schools of on the believes routine endoscopy is not warranted the absence another that believes that symptoms poor predictors of esophageal pathology,one school of thought on the subject believes routine endoscopy is not warranted in the absence of another that believes that symptoms are poor predictors of esophageal pathology
96,74820,treatment options to prevent or halt the progression of cc are limited,prevent halt progression of are limited,preventive interventions to halt progression of disease are limited
97,74821,targeted acupuncture  was used in gi patients with cc to evaluate for a potential gender effect,targeted acupuncture was used gi patients with to evaluate a potential,targeted acupuncture was used in gi patients with obesity to evaluate a potential benefit
98,74822,patients and participants  a significant  a decrease in leptin in the mi group corresponded to higher appetite and weight gain,patients and participants in leptin in the mi group corresponded to higher appetite and,higher levels of leptin in the mi group corresponded to higher appetite and weight loss
99,74823,the elevated ecwicw ratio indicates an inflammatory response in the mi group,the elevated ecwicw ratio indicates inflammatory in the mi,the elevated ecwicw ratio indicates inflammatory activity in the mi
100,74824,this genderspecific response may be based on hormonespecific regulation of food intake,this response may be based on hormonespecific regulation intake,this response may be based on hormonespecific regulation of food intake
101,74825,further studies with larger sample sizes are required to support the results,studies with larger sample required support the,larger sample sizes required further support in the study
102,74826,peutzjeghers syndrome is a rare autosomal dominant disorder,peutzjeghers syndrome is autosomal,peutzjeghers syndrome is an autosomal recessive syndrome
103,74827,peutzjeghers syndrome is characterized by several symptoms the formation of multiple hamartomatous polyps primarily in the gastrointestinal tract and hyperpigmentation of the mucous membranes and skin,peutzjeghers syndrome is by several symptoms the formation multiple hamartomatous in the tract hyperpigmentation mucous membranes skin,peutzjeghers syndrome  is characterized by several symptoms including the formation of multiple hamartomatous lesions in the gastrointestinal tract hyperpigmentation mucous membranes and skin
104,74828,patients with peutzjeghers syndrome often develop various malignant neoplasms mainly localized in the pancreas and colon,patients peutzjeghers often develop malignant neoplasms localized the pancreas and,patients with peutzjeghers syndrome often develop malignant neoplasms localized to the pancreas and liver
105,74829,initially the child was diagnosed with vitiligo due to complaints of depigmentation of the skin of the face and hands,initially diagnosed with vitiligo due to complaints of of the face and,initially she was diagnosed with vitiligo due to complaints of pain of the face and hands
106,74830,during reexamination after half a year foci of hyperpigmentation on the lip and mucous membranes of the oral cavity were noted,reexamination after a year foci hyperpigmentation on lip and oral were,after a year foci hyperpigmentation on lip and oral mucosa were observed
107,74831,esophagogastroduodenoscopy showed the presence of a polypous lump in the stomach,the of polypous in the stomach,the diagnosis of polypous polyps in the stomach
108,74832,genetic consultation confirmed the diagnosis of peutzjeghers syndrome,genetic consultation of peutzjeghers syndrome,genetic consultation of peutzjeghers syndrome
109,74833,the absence of family history indicates a sporadic case characterized by diseases with an autosomaldominant mode of inheritance,absence of family a sporadic case by diseases with an autosomaldominant mode inheritance,a sporadic case of diseases associated with an autosomaldominant mode of inheritance
110,74834,this clinical case demonstrates the need for gastroenterological and genetic examinations in the presence of lesions on the oral mucosa and the vermillion border of the lips to confirm or exclude peutzjeghers syndrome,this case demonstrates the gastroenterological genetic examinations the on the oral mucosa and the vermillion border of lips confirm or exclude peutzjeghers syndrome,the gastroenterological and genetic examinations of the lesions on the oral mucosa and the vermillion border of lips confirm or exclude peutzjeghers syndrome
111,74835,neoadjuvant therapy has become an indispensable part of the treatment in locally advanced mildlow rectal cancer,has an part of in locally advanced mildlow rectal cancer,has become an important part of the diagnostic approach in locally advanced mildlow rectal cancer
112,74836,neoadjuvant therapy can cause the regression of the tumor body as well as drainage lymph nodes which may influence the size number and metastatic status of the lymph nodes,neoadjuvant therapy can cause the of the as as drainage lymph nodes which size number and metastatic status of lymph nodes,neoadjuvant therapy can cause the metastasis of the tumor as well as drainage of lymph nodes which can reduce the size number and metastatic status of patients with primary lymph node metastases
113,74837,the optimal detection of yielded lymph nodes in rectal cancer is essential for accurate staging response assessment and adjuvant treatment decision,optimal of yielded lymph in rectal essential for accurate staging response assessment and adjuvant treatment,optimal staging of lymph node metastases in rectal cancer is essential for accurate staging response assessment and adjuvant treatment
114,74838,the lymph node diameter is significantly reduced after neoadjuvant therapy in locally advanced rectal cancer,the significantly reduced after therapy in locally advanced cancer,the mortality rate was significantly reduced after therapy in locally advanced cancer 
115,74839,in general the number of detected lymph nodes is significantly reduced without additional pathological examination,in the of detected nodes significantly reduced without additional,in addition the number of detected lymph nodes was significantly reduced without additional chemotherapy
116,74840,the detected lymph nodes would increase by deliberate pathological examination improvement of the detection method or using a lymph node tracer,nodes increase by pathological examination using a tracer,nodes increase by pathological examination using a tracer
117,74841,however whether the number of detected lymph nodes is still needed to meet the requirements of the nccn guideline and the relationship between the number of detected lymph nodes and the prognosis are still controversial,however whether of lymph is to meet requirements guideline and the relationship between the of nodes and the are controversial,however whether the lymph node is able to meet the requirements of the guideline and the relationship between the number of lymph nodes in the body and tumor size are controversial
118,74842,at present the number of negative lymph nodes lnr lodds etc,of negative lymph lodds etc,of negative lymph nodes lodds etc
119,74843,can be also used to predict prognosis in addition to ypn staging,can used prognosis,can be used for prognosis
120,74844,this article will introduce the related issues and provide more evidencebased diagnosis and treatment practice,this article and diagnosis treatment,this article discusses the diagnosis and treatment of ibs
121,74845,typhoid fever is a humanspecific disease caused by a bacterium salmonella enterica subspecies enterica serovar typhi,typhoid fever is a disease caused enterica typhi,typhoid fever  is a rare disease caused by enterica typhi
122,74846,it is transmitted through ingestion of contaminated food or water,it transmitted ingestion contaminated or water,it was transmitted by ingestion of contaminated food or water
123,74847,it is mostly diagnosed by blood culture,it is mostly diagnosed by blood culture,it is mostly diagnosed by blood culture
124,74848,salmonella typhi usually manifests as a febrile illness with bacteremia after initial entry through the gastrointestinal route but it can occasionally cause significant disease in extraintestinal sites,salmonella manifests as illness with bacteremia initial entry occasionally cause significant extraintestinal,salmonella enteritis manifests as an acute illness with bacteremia at initial entry and occasionally cause significant extraintestinal complications
125,74849,we report a case of a girl in fiji with a right ovarian abscess infected by salmonella typhi,we report a of girl in fiji with right ovarian abscess infected salmonella typhi,we report a case of a girl in fiji with right ovarian abscess infected with salmonella typhi
126,74850,two days prior to her admission she developed highgrade fever and nausea and had one episode of vomiting,two days prior her admission she and nausea and had one episode,two days prior to her admission she complained of abdominal pain and nausea and had one episode
127,74851,on presentation she appeared unwell she was tachycardic  and febrile ,on appeared she tachycardic and,on physical examination she was tachycardic and pale
128,74852,her abdominal examination revealed generalized tenderness,revealed generalized tenderness,physical examinationrevealed generalized tenderness
129,74853,other examination findings were normal,examination were,examination results were negative
130,74854,the provisional diagnosis of abdominal sepsis led to an emergency laparotomy during which an enlarged right ovary was found to be spontaneously discharging pus,provisional diagnosis abdominal sepsis led to an during an enlarged right ovary to be spontaneously,abdominal sepsis led to an ultrasound examination during which an enlarged right ovary was found to be spontaneously present
131,74855,she recovered promptly and was discharged to home on the sixth postoperative day,recovered promptly and home the,the patient was promptly discharged and home the next day
132,74856,the purulent material from the ovary grew salmonella typhi,the from the ovary grew salmonella typhi,the mucosa from the ovary grew salmonella typhi
133,74857,extraintestinal infections caused by salmonella typhi are rare but can cause severe and lifethreatening disease,infections caused by salmonella typhi are rare can severe disease,infections caused by salmonella typhi are rare and can cause severe disease
134,74858,our patient had a prolonged history of abdominal pain and was found to have a ruptured right ovarian abscess due to salmonella typhi,patient a history of abdominal pain and found to a ovarian abscess due to salmonella,patient had a history of abdominal pain and was found to have a rare ovarian abscess due to salmonella infection
135,74859,ovarian abscesses in girls who are not sexually active are not associated with pelvic inflammatory disease and suggest local or hematogenous spread,abscesses girls who are not sexually are associated with pelvic inflammatory and local or spread,abscesses in girls who are not sexually active are associated with pelvic inflammatory disease and local or regional spread
136,74860,this case report may increase health workers awareness to include common and endemic infections in the differential diagnosis of unusual clinical presentations to help the initiation of appropriate investigation and management as quickly as possible,report increase workers awareness to include endemic infections in differential of unusual to the initiation of investigation management as quickly possible,this report aims to increase workers awareness to include endemic infections in the differential diagnosis of unusual infections and to facilitate the initiation of investigation and management as quickly as possible
137,74861,laparoscopic distal gastrectomy and neoadjuvant chemotherapy are increasingly used to treat locally advanced gastric cancer,laparoscopic gastrectomy and chemotherapy increasingly used to locally advanced gastric cancer,laparoscopic sleeve gastrectomy and chemotherapy are increasingly used to treat locally advanced gastric cancer
