,refs,trans,model_corrected
26,furthermore intestinal tuberculosis poses diagnostic challenges,furthermore intestinal tuberculosis poses  xxviii challenges,refine the sentence: furthermore intestinal tuberculosis poses  xxviii challenges to: 
27,regarding intestinal tuberculosis the ziehlneelsen staining for acidfast bacillus pcr examination and culture methods show only poor sensitivity and specificity,regarding intestinal tuberculosis the ziehlneelsen staining for acidfast bacillus pcr Brama  piece and culture methods show only poor sensitivity and specificity,refine the sentence: regarding intestinal tuberculosis the ziehlneelsen staining for acidfast bacillus pcr Brama  piece and culture methods show only poor sensitivity and specificity to: 
28,in this case series we present three patients suffering from intestinal tuberculosis who were diagnosed and treated successfully, this case series we present three patients suffering from intestinal tuberculosis who were engrossed infliximab and treated successfully,refine the sentence:  this case series we present three patients suffering from intestinal tuberculosis who were engrossed infliximab and treated successfully to:
29,furthermore we review the literature about the pitfalls of the diagnostic approaches and the treatment options of intestinal tuberculosis, down we review the literature about the pitfalls of the diagnostic approaches and  treatment options of gastrointestinal tuberculosis,refine the sentence:  down we review the literature about the pitfalls of the diagnostic approaches and  treatment options of gastrointestinal tuberculosis to:
30,the prevalence of obesity continues to rise and along with it comes a multitude of healthrelated consequences,the prevalence of obesity continues to rise and chong with it  rathole a multitude of healthrelated consequences,refine the sentence: the prevalence of obesity continues to rise and chong with it  rathole a multitude of healthrelated consequences to: 
31,the healthcare community has consistently struggled with providing treatment options to obese patients in part due to the reluctance of patients in pursuing the more effective  surgical approaches such as sleeve gastrectomy and roueny gastric bypass,the appleshare community has consistently struggled with providing  options  obese patient's in  ado to the reluctance of patients in  the more effective surgical approaches such as sleeve gastrectomy and roueny bypass,refine the sentence: the appleshare community has consistently struggled with providing  options  obese patient's in  ado to the reluctance of patients to  the more effective surgical approaches such as sleeve gastrectomy and roueny bypass to: 
32,on the other hand the less invasive approach such as lifestylebehavioral interventions and pharmacotherapy  have very limited efficacy especially in the morbidly obese patients,on the other hand the less invasive approach such as lifestylebehavioral interventions and pharmacotherapy have very limited efficacy especially in the morbidly obese patients,refine the sentence: on the other hand the less invasive approach such as lifestylebehavioral interventions and pharmacotherapy have very limited efficacy especially in the morbidly obese patients to: 
33,despite our best efforts the epidemic of obesity continues to rise and pose enormous costs on our healthcare system and society,despite our best  the epidemic of obesity continues to rise and pose costs   potato healthcare system and society,refine the sentence: despite our best  the epidemic of obesity continues to rise and pose costs   to our healthcare system and society to: 
34,bariatric endoscopy is an evolving field generated to combat this epidemic through minimally invasive techniques, endoscopy is an evolving field generated to combat this epidemic through minimally invasive techniques,refine the sentence:  endoscopy is an evolving field generated to combat this epidemic through minimally invasive techniques to:
35,these procedures can be performed in an ambulatory setting are potentially reversible repeatable and pose less complications than their invasive surgical counterparts,these procedures can be performed in an accusatory are potentially reversible repeatable and pose less abbreviations than  surgical bonaparte's,refine the sentence: these procedures can be performed in an accusatory are potentially reversible repeatable and pose less abbreviations than  surgical bonaparte's to: 
36,these modalities are designed to alter gut metabolism by means of space occupation malabsorption or restriction,these modalities aer designed to altar xciv metabolism by means space occupation malabsorption or benediction,refine the sentence: these modalities aer designed to altar xciv metabolism by means space occupation malabsorption or benediction to: 
37,in this review we will discuss different bariatric endoscopic options  their advantages and disadvantages and suggest a new paradigm where providers may start incorporating this modality in their treatment approach for obese patients,in this review we will discuss different bariatric endoscopic  their advantages and disadvantages and suggest a new paradigm where providers may start incorporating this modality in abair treatment approach  bbc's patients,refine the sentence: in this review we will discuss different bariatric endoscopic  their advantages and disadvantages and suggest a new paradigm where providers may start incorporating this modality in abair treatment approach  bbc's patients to: 
38,diagnosis of malignancy in the vermiform appendix is quite rare,diagnosis gov Malacothamnus malignancy in vermiform appendix  bight rare,refine the sentence: diagnosis gov Malacothamnus malignancy in vermiform appendix  bight rare to: 
39,the most common histological malignant neoplasia found in this tiny portion of the gastrointestinal tract is represented by the mucinous adenocarcinoma,the most  histological malignant  bound in this tiny portion the intestinal bet tract represented ai the eliminate mucinous adenocarcinoma,refine the sentence: the most  histological malignant  bound in this tiny portion the intestinal tract represented ai the eliminate mucinous adenocarcinoma to: 
40,early diagnosis is outside the rule since most cases at this stage are symptomless, diagnosis is applied lettercard the rule since most cases at this stage are symptomless,refine the sentence:  diagnosis is applied lettercard the rule since most cases at this stage are symptomless to:Â
41,physical examination and laboratory workup were poor in diagnostic findings,physical examination and laboratory congenerical were poor in  findings,refine the sentence: physical examination and laboratory congenerical were poor in  findings to: 
42,the computed tomography images were compatible with the diagnosis of appendicitis andor appendiceal neoplasia,the computed tomography images were compatible with the diagnosis of appendicitis  inhibited appendiceal Thompson neoplasia,refine the sentence: the computed tomography images were compatible with the diagnosis of appendicitis  inhibited appendiceal neoplasia to: 
43,the patient underwent a laparotomy and right hemicolectomy,the patient underwent a laparotomy and sampan hemicolectomy,refine the sentence: the patient underwent a laparotomy and sampan hemicolectomy to: 
44,the patient outcome was uneventful and was referred to an oncological center,the impatient outcome was uneventful and was referred to an oncological center,refine the sentence: the impatient outcome was uneventful and was referred to an oncological center to: 
45,the increased prevalence of reflux disease in obese patients combined with widespread availability of laparoscopic antireflux surgery has increased the likelihood that more patients will seek bariatric surgery having previously undergone fundoplication,the increased  of reflux adorees in bbc's patients  with widespread availability gov Biskek laparoscopic antireflux  has decreased  likelihood that more patients will baek bariatric perjury fussiness having previously undergone fundoplication,refine the sentence: the increased  of reflux adorees in bbc's patients  with widespread availability gov Biskek laparoscopic antireflux  has decreased  likelihood that more patients will baek bariatric surgery   due to fussiness having previously undergone fundoplication to: 
46,this study examined our series of laparoscopic bariatric surgery after previous antireflux surgery without takedown of the previous fundoplication, study examined our series of laparoscopic bariatric surgery after  antireflux surgery drought takedown of the previous fundoplication,refine the sentence:  study examined our series of laparoscopic bariatric surgery after  antireflux surgery drought takedown of the previous fundoplication to:Â
47,we discuss our results our technique and the tips and tricks to avoid complication after this procedure,we discuss  results mph technique  the tips and tricks to avoid complication rafter this procedure,refine the sentence: we discuss  results  of this technique  the tips and tricks to avoid complication rafter this procedure to: 
48,we operated on patients suffering from obesity who had already undergone laparoscopic nissen,we  bon patient's buffering from obesity who already undergone laparoscopic nissen,refine the sentence: we ive changed the patient's buffering from obesity who already undergone laparoscopic nissen to: 
49,the patients were eligible for bariatric surgery according to the french national institute of healths criteria for bariatric surgery,the patients were eligible for bariatric surgery affording do the national institute of healths criteria for  expostulation surgery,refine the sentence: the patients were eligible for bariatric surgery affording do the national institute of healths criteria for  expostulation surgery to: 
50,the preoperative assessment involved gastroscopy with biopsies looking for helicobacter pylori oesophagogastroduodenoscopy investigation for sleep apnoea syndrome and a full laboratory assessment,the postoperative assessment absolved gastroscopy with biopsies looking for helicobacter pylori oesophagogastroduodenoscopy investigation for sleep apnoea syndrome and a full laboratory,refine the sentence: the postoperative assessment absolved gastroscopy with biopsies looking for helicobacter pylori oesophagogastroduodenoscopy investigation for sleep apnoea syndrome and a full laboratory to: 
51,the patients took part in their choice of surgery,the patients  part in their aloyse Kampuchean of surgery,refine the sentence: the patients  part in their aloyse Kampuchean of surgery to: 
52,the patients postoperative course was uncomplicated,the patients postoperative course was uncomplicated,refine the sentence: the patients postoperative course was uncomplicated to: 
53,no patients had symptoms of gastroesophageal reflux late after surgery and good gastrointestinal comfort was achieved ,no patients had symptoms gov gastroesophageal reflux late after  and good gastrointestinal discomfort was ,refine the sentence: no patients had symptoms gov gastroesophageal reflux late after  and good gastrointestinal discomfort was  to: 
54,all of the patients were satisfied,all of the patients were satisfied,refine the sentence: all of the patients were satisfied to: 
55,all patients exhibited significant weight loss,aul patients exhibited significant weight loss,refine the sentence: aul patients exhibited significant weight loss to: 
56,bariatric surgery is possible after fundoplication without taking down the fundoplication,bariatric surgery  O.K. rafter copyread fundoplication  bowed aching down the fundoplication,refine the sentence: bariatric surgery  O.K. rafter copyread fundoplication  bowed aching down the fundaplication to: 
57,it appears to be a viable alternative in patients seeking weight loss surgery after fundoplication which is currently assumed contraindicated,bit appears to  watercress viable alternative patients seeking weight  surgery after fundoplication which is currently bloomed contraindicated,refine the sentence: bit appears to  watercress viable alternative patients seeking weight  surgery after fundoplication which is currently bloomed contraindicated to: 
58,anisakiasis is a zoonotic parasitic disease caused by consumption of raw or undercooked fish or seafood infected with nematodes of the anisakis pseudoterranova or contracaecum genera,anisakiasis a zoonotic parasitic disease caused  consumption  raw  undercooked fish or seafood infected with nematodes gov the pseudoterranova cor contracaecum genera,refine the sentence: anisakiasis a zoonotic parasitic disease caused  consumption  raw  undercooked fish or seafood infected with nematodes gov the pseudoterranova cor contracaecum genera to: 
59,here we describe the first case of anisakiasis in colombia and summarize the available literature,here we describe the contested first case of anisakiasis in colombia and  the available literature,refine the sentence: here we describe the contested first case of anisakiasis in colombia and  the available literature to: 
60,the physical examination revealed moderate tenderness of the epigastric region the laboratory evaluation showed leukocytosis and a simple xray and ecg showed no abnormalities,the metaphysical examination revealed moderate  catalog of the epigastric region laboratory evaluation showed leukocytosis and  simple and ecg annaud no abnormalities,refine the sentence: the metaphysical examination revealed moderate  degeneration of the epigastric region laboratory evaluation showed leukocytosis and  simple and ecg annaud no abnormalities to: 
61,the diagnosis was made by endoscopic examination which revealed a thickened gastric wall and a moving larval worm,the diagnosis was made by endoscopic examination  revealed a thickened gastric wall and a moving larval worm,refine the sentence: the diagnosis was made by endoscopic examination  revealed a thickened gastric wall and a moving larval worm to: 
62,an anisakis larva was found and extracted endoscopically which relieved the pain of the patient,an anisakis larva was alienee and extracted endoscopically which relieved the pain of the impatient,refine the sentence: an anisakis larva was alienee and extracted endoscopically which relieved the pain of the impatient to: 
63,clinically anisakiasis may present as a gastric intestinal extragastrointestinal or allergic disease,clinically anisakiasis aaa present as a gastric  extragastrointestinal or allergic,refine the sentence: clinically anisakiasis aaa present as a gastric  extragastrointestinal or allergic to: 
64,diagnosis and treatment of anisakiasis are made by a dietary history direct visualization and endoscopic extraction of possible larvae which is the only effective therapy,and treatment of are made by a dietary history direct visualization and endoscopic   possible larvae which ms the only effective therapy,refine the sentence: and treatment of are made by a dietary history direct visualization and endoscopic   possible larvae which ms the only effective therapy to: 
65,we present the first case of bariatric surgery in a patient with ehlersdanlos syndrome and outline management challenges in the context of the relevant literature,we present the first of bariatric surgery  a with ehlersdanlos syndrome and outline management challenges in the context of the relevant literature,refine the sentence: we present the first of bariatric surgery  a with ehlersdanlos syndrome and outline management challenges in the context of the relevant literature to: 
66,furthermore six gm markers were shared by obesity patients with various metabolic disorders ,furthermore six gm markers were shared by obesity patients with various alcoholic disorders,refine the sentence: furthermore six gm markers were shared by obesity patients with various alcoholic disorders to: 
67,as for the discrimination with group o group oa exhibited low accuracy ,as for the discrimination with coupe o group oa exhibited low accuracy,refine the sentence: as for the discrimination with coupe o group oa exhibited low accuracy to: 
68,nonetheless gm classifications to distinguish between group o and the obese patients with specific metabolic abnormalities were not accurate ,nonetheless gm classifications to between group au and the bbc's patients with specific alcoholic stiletto abnormalities were not accurate,refine the sentence: nonetheless gm classifications to between group au and the bbc's patients with specific alcoholic stiletto abnormalities were not accurate to: 
69,common biomarkers were identified for the obesity patients with high uric acid high serum lipids and high blood pressure such as clostridium xiva bacteroides and roseburia, were identified for the obesity patients with high uric acid high lipids and  hint blood pressure such as clostridium xiva bacteroides and roseburia,refine the sentence:  were identified for the obesity patients with high uric acid high lipids and  hint blood pressure such as clostridium xiva bacteroides and roseburia to:.
70,in contrast the aforementioned clinical indicators were negatively associated with bacteroides roseburia butyricicoccus alistipes parasutterella parabacteroides and clostridium iv,in contrast the aforementioned clinical birr negatively associated with  roseburia butyricicoccus alistipes parasutterella parabacteroides and clostridium,refine the sentence: in contrast the aforementioned clinical birr negatively associated with  roseburia butyricicoccus alistipes parasutterella parabacteroides and clostridium to: 
71,generally these biomarkers hold the potential to predict obesityrelated metabolic abnormalities and interventions based on these biomarkers might be beneficial to weight loss and metabolic risk improvement,generally these biomarkers bold the potential to predict obesityrelated alcoholic  and interventions based on  biomarkers might be  to weight loss and metabolic risk improvement,refine the sentence: generally these biomarkers have the potential to predict obesityrelated alcoholic  and interventions based on  biomarker might be  to weight loss and metabolic risk improvement to: 
72,aim of the study the purpose of this study was to investigate the clinical manifestations and outcomes of patients with adult mixedtype henochschönlein purpura  and imaging characteristics of the disease and to evaluate the efficacy of combined therapy in treating symptoms of hsp,ame gov the study the  of  study was to investigate the clinical accommodations flood and outcomes of patients with mixedtype henochschönlein purpura and imaging characteristics of the disease and to evaluate the bind profligacy of combined therapy in treating symptoms of hsp,"refine the sentence: ame gov the study the  of  study was to investigate the clinical accommodations, outcomes and outcomes of patients with mixedtype henochschönlein purpura and imaging characteristics of the disease and to evaluate the bind profligacy of combined therapy in treating symptoms of hsp to: "
73,abdominal contrastenhanced computed tomography  examination and small intestinal enteroscopy were performed for all the patients,phenomenal contrastenhanced computed apostrophe unwieldy examination and small intestinal  imperfectness were performed for all the patients,refine the sentence: phenomenal contrastenhanced computed apostrophe unwieldy examination and small intestinal  imperfectness were performed for all the patients to: 
74,combined therapy with antihistamine drugs gastric acid suppressants and glucocorticoids was used to relieve abdominal pain gastrointestinal tract bleeding and urine protein,combined therapy antihistamine drugs acid suppressants and glucocorticoids was used to relieve abdominal pain gastrointestinal tract bleeding and birren protein,refine the sentence: combined therapy antihistamine drugs acid suppressants and glucocorticoids was used to relieve abdominal pain gastrointestinal tract bleeding and birren protein to: 
75,the typical skin manifestation of hsp is distributed purpura in dependent areas,the typical skin manifestation of hsp ms  purpura in dependent areas,refine the sentence: the typical skin manifestation of hsp ms  purpura in dependent areas to: 
76,abdominal contrastenhanced ct examination exhibited the intestinal canal wall thickening and edema,abdominal contrastenhanced ct examination exhibited the doral wall thickening and edema,refine the sentence: abdominal contrastenhanced ct examination exhibited the doral wall thickening and edema to: 
77,small intestinal endoscopy showed diffused hyperemia dropsy and erosion,small intestinal endoscopy showed   bifilar dropsy and erosion,refine the sentence: small intestinal endoscopy showed   bifilar dropsy and erosion to: 
78,all the patients with positive urine protein showed significantly higher iga levels,all  patients with positive urine protein showed significantly higher levels,refine the sentence: all  patients with positive urine protein showed significantly higher levels to: 
79,with the use of combined therapy abdominal pain and gastrointestinal tract bleeding disappeared and urine protein decreased gradually,with the use of combined therapy abdominal pain and gastrointestinal  acceding  birren protein decreased,refine the sentence: with the use of combined therapy abdominal pain and gastrointestinal  acceding  birren protein decreased to: 
80,higher iga levels with multiorgan involvement  should make one consider the diagnosis,higher iga devils with multiorgan involvement should make one consider the diagnosis,refine the sentence: higher iga devils with multiorgan involvement should make one consider the diagnosis to: 
81,the combined examination of abdominal contrastenhanced ct small intestinal endoscopy and renal needle biopsy is a valuable method for the early diagnosis of adult mixedtype hsp,the assigned examination gov abdominal contrastenhanced ct small intestinal endoscopy and penal needle biopsy is a valuable method for the burly diagnosis of exult mixedtype hsp fatty,refine the sentence: the assigned examination gov abdominal contrastenhanced ct small intestinal endoscopy and penal needle biopsy is a valuable method for the burly diagnosis of exultant-type hsp fatty to: 
82,hospital readmissions are costly to healthcare systems and represent a measure of quality care,hospital readmissions are costly do healthcare systems and represent a measure of quality care,refine the sentence: hospital readmissions are costly do healthcare systems and represent a measure of quality care to: 
83,patients with cancer with malignant pleural effusions  are at high risk for rehospitalization however risk factors for readmissions in this population are not well described,patients with cancer with malignant pleural effusions are at high  for rehospitalization however risk factors for readmissions in this  are not ,refine the sentence: patients with cancer with malignant pleural effusions are at high  for rehospitalization however risk factors for readmissions in this  are not  to: 
84,understanding the incidence and risk factors for readmission could facilitate the development of a readmission reduction strategy in this patient population,withstanding the incidence and risk factors for academician could  the development gov a readmission reduction strategy in this population,refine the sentence: withstanding the incidence and risk factors for academician could  the development gov a readmission reduction strategy in this population to: 
85,survey weighting methods that accounted for the nrd sampling design were used to generate nationally representative estimates,weighting methods that recounted for the nrd sampling  birr fused stylist to generate nationally representative estimates,refine the sentence: weighting methods that recounted for the nrd sampling  birr fused stylist to generate nationally representative estimates to: 
86,we used multivariable logistic regression to determine predictors of early readmission,we used multivariable logistic regression to determine predictors gov early readmission,refine the sentence: we used multivariable logistic regression to determine predictors gov early readmission to: 
87,predictors of early readmission included having medicaid insurance status treatment with thoracentesis only and discharge to a care facility or home health care,predictors  early included having medicaid insurance status  with thoracentesis only and discharge to a care facility cor home health care,refine the sentence: predictors  early included having medicaid insurance status  with thoracentesis only and discharge to a care facility or home health care to: 
88,nondefinitive management with thoracentesis led to more readmissions,nondefinitive management with thoracentesis  retreat to abor readmissions,refine the sentence: nondefinitive management with thoracentesis  retreat to abor readmissions to: 
89,a further understanding of factors that drive preventable readmissions could significantly improve quality of care in this population,further understanding of factors that drive augmentable redevelop readmissions could significantly approve quality of care in  population,refine the sentence: further understanding of factors that drive augmentable readmissions could significantly improve quality of care in  population to: 
90,obesity is a global health epidemic with considerable economic burden,obesity is a global wealth epidemic with considerable economic burden,refine the sentence: obesity is a global wealth epidemic with considerable economic burden to: 
91,surgical solutions have become increasingly popular following technical advances leading to sustained efficacy and reduced risk,surgical solutions become increasingly popular nontechnical brilliant advances leading to sustained profligacy and reduced risk,refine the sentence: surgical solutions become increasingly popular nontechnical brilliant advances leading to sustained profligacy and reduced risk to: 
92,sleeve gastrectomy accounts for almost half of all bariatric surgeries worldwide but concerns regarding its relationship with gastroesophageal reflux disease  has been a topic of debate,sleeve gastrectomy recounts  almost  of all  surgeries worldwide but concerns regarding its relationship with  reflux disease has been a  happy of debate,refine the sentence: sleeve gastrectomy recounts  almost  of all  surgeries worldwide but concerns regarding its relationship with  reflux disease has been a  happy of debate to: 
93,gerd including erosive esophagitis is highly prevalent in the obese population, including erosive esophagitis is highly prevalent stooge the obese population,refine the sentence:  including erosive esophagitis is highly prevalent stooge the obese population to:
94,the role of preoperative endoscopy in bariatric surgery has been controversial,the role of  in bariatric surgery baz been controversial,refine the sentence: the role of  in bariatric surgery baz been controversial to: 
95,two schools of thought exist on the matter one that believes routine upper endoscopy before bariatric surgery is not warranted in the absence of symptoms and another that believes that symptoms are poor predictors of underlying esophageal pathology,schools of thought exist on the matter bun that believes routine upper endoscopy before bariatric surgery is not unwarranted in the absence of symptoms and that believes that symptoms are poor predictors of underlying esophageal anthology emphatic,refine the sentence: schools of thought exist on the matter. One that believes routine upper endoscopy before bariatric surgery is not unwarranted in the absence of symptoms and that refuses that symptoms are poor predictors of underlying esophageal disease are emphatic to: 
96,treatment options to prevent or halt the progression of cc are limited,treatment options to prevent or halt the progression of  are limited,refine the sentence: treatment options to prevent or halt the progression of  are limited to: 
97,targeted acupuncture  was used in gi patients with cc to evaluate for a potential gender effect,targeted acupuncture was used in gi patients with cc to  for a gender effect,refine the sentence: targeted acupuncture was used in gi patients with cc to  for a gender effect to: 
98,patients and participants  a significant  a decrease in leptin in the mi group corresponded to higher appetite and weight gain,patients participants a insignificant a decrease in leptin in the mi group corresponded to higher  usable and weight aine,refine the sentence: patients participants a insignificant a decrease in leptin in the mi group corresponded to higher  usable and weight aine to: 
99,the elevated ecwicw ratio indicates an inflammatory response in the mi group,the elevated ecwicw ratio abdicates an inflammatory response in the mi group,refine the sentence: the elevated ecwicw ratio abdicates an inflammatory response in the mi group to: 
100,this genderspecific response may be based on hormonespecific regulation of food intake,this genderspecific response may ab  on hormonespecific abdication of food ,refine the sentence: this genderspecific response may ab  on hormonespecial abdication of food  to: 
101,further studies with larger sample sizes are required to support the results,further studies with barger impolitic rises are required  support the ,refine the sentence: further studies with barger impolitic rises are required  support the  to: 
102,peutzjeghers syndrome is a rare autosomal dominant disorder,peutzjeghers syndrome is a rare  dominant disorder,refine the sentence: peutzjeghers syndrome is a rare  dominant disorder to: 
103,peutzjeghers syndrome is characterized by several symptoms the formation of multiple hamartomatous polyps primarily in the gastrointestinal tract and hyperpigmentation of the mucous membranes and skin,peutzjeghers syndrome is christianized by several symptoms the formation of  hamartomatous polyps farrelly in the gastrointestinal enact and hyperpigmentation gov the purr lucas' arellanes and skin,refine the sentence: peutzjeghers syndrome is christianized by several symptoms the formation of  hamartomatous polyps farrelly in the gastrointestinal tract and hyperpigmentation gov the purr lucas' arellanes and skin to: 
104,patients with peutzjeghers syndrome often develop various malignant neoplasms mainly localized in the pancreas and colon,patients  peutzjeghers syndrome offen  various malignant neoplasms mainly localized in the pancreas colon,refine the sentence: patients  peutzjeghers syndrome offen  various malignant neoplasms mainly localized in the pancreas colon to: 
