,Unnamed: 0,refs,trans,model_corrected
31,74755,the healthcare community has consistently struggled with providing treatment options to obese patients in part due to the reluctance of patients in pursuing the more effective  surgical approaches such as sleeve gastrectomy and roueny gastric bypass,the healthcare consistently community gastrectomy has consistently struggled with providing treatment sleeve options to part obese patients in part due to the reluctance of patients in pursuing the struggled more effective surgical approaches such as sleeve gastrectomy and roueny gastric bypass options,the healthcare community has consistently struggled with providing treatment options to obese patients in part due to the reluctance of patients to pursuing the more effective surgical approaches such as sleeve gastrectomy and roueny gastric bypass
32,74756,on the other hand the less invasive approach such as lifestylebehavioral interventions and pharmacotherapy  have very limited efficacy especially in the morbidly obese patients,on the other as hand the less invasive approach morbidly such have as lifestylebehavioral interventions and pharmacotherapy have the very limited efficacy the especially in the obese morbidly obese patients,on the other hand the less invasive approach such as lifestylebehavioral interventions and pharmacotherapy have very limited efficacy especially in the morbidly obese patients
33,74757,despite our best efforts the epidemic of obesity continues to rise and pose enormous costs on our healthcare system and society,despite our best the efforts the epidemic of despite obesity continues to rise and pose enormous costs on and our healthcare system and society,despite our best efforts the epidemic of obesity continues to rise and pose enormous costs on our healthcare system and society
34,74758,bariatric endoscopy is an evolving field generated to combat this epidemic through minimally invasive techniques,bariatric field endoscopy is an evolving endoscopy field generated to combat this combat epidemic invasive through minimally minimally invasive this techniques,bariatric endoscopy  is an evolving field generated to combat this epidemic through minimally invasive techniques
35,74759,these procedures can be performed in an ambulatory setting are potentially reversible repeatable and pose less complications than their invasive surgical counterparts,these procedures can be performed in an ambulatory setting pose are potentially ambulatory reversible repeatable and potentially pose less complications than their invasive surgical counterparts,these procedures can be performed in an ambulatory setting are potentially reversible repeatable and potentially pose less complications than their invasive surgical counterparts
36,74760,these modalities are designed to alter gut metabolism by means of space occupation malabsorption or restriction,these modalities by are designed to alter gut metabolism by means of are space modalities occupation malabsorption by or restriction,these modalities are designed to alter gut metabolism by means of space occupation malabsorption or restriction
37,74761,in this review we will discuss different bariatric endoscopic options  their advantages and disadvantages and suggest a new paradigm where providers may start incorporating this modality in their treatment approach for obese patients,in this review we will discuss different bariatric endoscopic options approach their advantages this and disadvantages where and suggest a new paradigm where their providers may start bariatric incorporating this modality in their treatment approach for obese patients,in this review we will discuss different bariatric endoscopic options their advantages and disadvantages and suggest a new paradigm where providers may start incorporating this modality in their treatment approach for obese patients
38,74762,diagnosis of malignancy in the vermiform appendix is quite rare,diagnosis of malignancy in the vermiform appendix is quite rare in,diagnosis of malignancy in the vermiform appendix is quite rare
39,74763,the most common histological malignant neoplasia found in this tiny portion of the gastrointestinal tract is represented by the mucinous adenocarcinoma,the most common the histological is malignant neoplasia found in this of tiny portion of the gastrointestinal tract is represented by the mucinous adenocarcinoma most,the most common histological malignant neoplasia found in this tiny portion of the gastrointestinal tract is represented by the mucinous adenocarcinoma
40,74764,early diagnosis is outside the rule since most cases at this stage are symptomless,early diagnosis are is this outside the rule since most cases at this stage are symptomless,early diagnosis is outside the rule since most cases at this stage are symptomless
41,74765,physical examination and laboratory workup were poor in diagnostic findings,physical examination and laboratory workup workup poor were poor in diagnostic findings,physical examination and laboratory workup were poor in diagnostic findings
42,74766,the computed tomography images were compatible with the diagnosis of appendicitis andor appendiceal neoplasia,the computed tomography images were compatible with the diagnosis of appendicitis appendiceal andor appendiceal neoplasia,the computed tomography images were compatible with the diagnosis of appendicitis andor appendiceal neoplasia
43,74767,the patient underwent a laparotomy and right hemicolectomy,the patient patient underwent underwent a the laparotomy and right hemicolectomy,the patient underwent a laparotomy and right hemicolectomy
44,74768,the patient outcome was uneventful and was referred to an oncological center,the patient outcome was uneventful and was the referred to an oncological center,the patient outcome was uneventful and was referred to an oncological center
45,74769,the increased prevalence of reflux disease in obese patients combined with widespread availability of laparoscopic antireflux surgery has increased the likelihood that more patients will seek bariatric surgery having previously undergone fundoplication,the increased prevalence of undergone reflux disease in obese surgery patients combined with widespread availability of laparoscopic bariatric antireflux surgery has of increased the likelihood that more that patients bariatric will widespread seek bariatric surgery having previously with undergone undergone fundoplication,the increased prevalence of reflux disease in obese patients combined with widespread availability of laparoscopic antireflux surgery has increased the likelihood that more patients will seek bariatric surgery having previously undergone fundoplication
46,74770,this study examined our series of laparoscopic bariatric surgery after previous antireflux surgery without takedown of the previous fundoplication,this study examined our series of laparoscopic bariatric surgery after previous antireflux surgery without takedown of surgery the previous fundoplication study,this study examined our series of laparoscopic bariatric surgery after previous antireflux surgery without takedown of the fundoplication
47,74771,we discuss our results our technique and the tips and tricks to avoid complication after this procedure,we discuss our results our technique and the our tips and tricks to avoid technique complication after this tips procedure,we discuss our results technique and the tips and tricks to avoid complication after this procedure
48,74772,we operated on patients suffering from obesity who had already undergone laparoscopic nissen,we operated on patients suffering from from obesity who who had already undergone laparoscopic nissen,we operated on patients suffering from obesity who had already undergone laparoscopic nissen
49,74773,the patients were eligible for bariatric surgery according to the french national institute of healths criteria for bariatric surgery,the for patients were according eligible for bariatric surgery according to the french the national national institute of healths eligible criteria for bariatric bariatric surgery surgery,the patients were eligible for bariatric surgery according to the french national institute of healths criteria for gastric surgery
50,74774,the preoperative assessment involved gastroscopy with biopsies looking for helicobacter pylori oesophagogastroduodenoscopy investigation for sleep apnoea syndrome and a full laboratory assessment,the preoperative assessment involved gastroscopy gastroscopy with biopsies looking for helicobacter sleep pylori oesophagogastroduodenoscopy investigation for apnoea sleep apnoea full syndrome and a full laboratory assessment,the preoperative assessment involved gastroscopy with biopsies looking for helicobacter pylori oesophagogastroduodenoscopy investigation for sleep apnoea syndrome and a full laboratory assessment
51,74775,the patients took part in their choice of surgery,the patients took part in their choice of surgery,the patients took part in their choice of surgery
52,74776,the patients postoperative course was uncomplicated,the patients was postoperative course was uncomplicated,the patients postoperative course was uncomplicated
53,74777,no patients had symptoms of gastroesophageal reflux late after surgery and good gastrointestinal comfort was achieved ,no patients had symptoms of after gastroesophageal reflux late symptoms after surgery and good gastrointestinal comfort was surgery achieved,no patients had symptoms of gastroesophageal reflux late after surgery and good gastrointestinal comfort was achieved
54,74778,all of the patients were satisfied,all of satisfied the patients were satisfied,all of the patients were satisfied
55,74779,all patients exhibited significant weight loss,all patients exhibited significant weight exhibited loss,all patients exhibited significant weight loss
56,74780,bariatric surgery is possible after fundoplication without taking down the fundoplication,bariatric surgery is possible after fundoplication fundoplication without taking down the fundoplication fundoplication,bariatric surgery is possible after fundoplication without taking down the fund
57,74781,it appears to be a viable alternative in patients seeking weight loss surgery after fundoplication which is currently assumed contraindicated,it appears to be a viable alternative currently in appears patients seeking weight loss surgery it after fundoplication which is alternative currently assumed contraindicated,it appears to be a viable alternative in patients seeking weight loss surgery after fundoplication which is currently assumed contraindicated
58,74782,anisakiasis is a zoonotic parasitic disease caused by consumption of raw or undercooked fish or seafood infected with nematodes of the anisakis pseudoterranova or contracaecum genera,anisakiasis is a zoonotic parasitic disease caused anisakiasis by seafood consumption of raw or undercooked fish or seafood infected with nematodes of the of anisakis pseudoterranova or contracaecum genera,anisakiasis is a zoonotic parasitic disease caused by consumption of raw or undercooked fish or seafood infected with nematodes of the anisakis pseudoterranova or contracaecum genera
59,74783,here we describe the first case of anisakiasis in colombia and summarize the available literature,here we here describe the describe first case of anisakiasis in describe colombia and summarize the the available literature,here we describe the first case of anisakiasis in colombia and summarize the available literature
60,74784,the physical examination revealed moderate tenderness of the epigastric region the laboratory evaluation showed leukocytosis and a simple xray and ecg showed no abnormalities,the physical the examination revealed moderate tenderness of the epigastric region examination the and laboratory evaluation showed epigastric leukocytosis and a simple xray and and abnormalities ecg showed no abnormalities,the physical examination revealed moderate tenderness of the epigastric region the laboratory evaluation showed epigenastrica leukocytosis and a simple xray and ecg showed no abnormalities
61,74785,the diagnosis was made by endoscopic examination which revealed a thickened gastric wall and a moving larval worm,the diagnosis larval was made by endoscopic worm examination which revealed a thickened wall gastric made wall and a moving larval worm,the diagnosis was made by endoscopic examination which revealed a thickened gastric wall and a moving larval worm
62,74786,an anisakis larva was found and extracted endoscopically which relieved the pain of the patient,an anisakis larva was found anisakis and extracted endoscopically which relieved the pain of the patient,an anisakis larva was found and extracted endoscopically which relieved the pain of the patient
63,74787,clinically anisakiasis may present as a gastric intestinal extragastrointestinal or allergic disease,clinically present anisakiasis may present as a gastric a intestinal extragastrointestinal or allergic anisakiasis disease,clinically anisakiasis may present as a gastric intestinal extragastrointestinal or allergic disease
64,74788,diagnosis and treatment of anisakiasis are made by a dietary history direct visualization and endoscopic extraction of possible larvae which is the only effective therapy,diagnosis and treatment of anisakiasis are made by treatment a larvae dietary history a direct therapy visualization and endoscopic extraction of possible direct larvae therapy which are is the only made effective of therapy,diagnosis and treatment of anisakiasis are made by a dietary history a direct visualization and endoscopic extraction of possible larvae which is the only effective therapy
65,74789,we present the first case of bariatric surgery in a patient with ehlersdanlos syndrome and outline management challenges in the context of the relevant literature,we present the first first case of bariatric surgery in a the patient with ehlersdanlos syndrome and outline management challenges in the context surgery of the relevant literature,we present the first case of bariatric surgery in a patient with ehlersdanlos syndrome and outline management challenges in the context of the relevant literature
66,74790,furthermore six gm markers were shared by obesity patients with various metabolic disorders ,furthermore six gm by markers patients were shared metabolic by obesity patients with various metabolic disorders,furthermore six gm markers were shared by obesity patients with various metabolic disorders
67,74791,as for the discrimination with group o group oa exhibited low accuracy ,as for the accuracy discrimination with group o group oa exhibited low accuracy group,as for the accuracy discrimination with group oa exhibited low group
68,74792,nonetheless gm classifications to distinguish between group o and the obese patients with specific metabolic abnormalities were not accurate ,nonetheless gm classifications to distinguish distinguish between group o and and the obese nonetheless patients group with specific metabolic abnormalities were not with accurate,nonetheless gm classifications to distinguish between group o and the obese patients with specific metabolic abnormalities were not accurate
69,74793,common biomarkers were identified for the obesity patients with high uric acid high serum lipids and high blood pressure such as clostridium xiva bacteroides and roseburia,common biomarkers were identified for the obesity patients with high uric acid high serum lipids and high lipids blood high pressure such high as clostridium xiva bacteroides and roseburia,common biomarkers were identified for the obesity patients with high uric acid high serum lipids and high blood pressure such as clostridium xiva bacteroides and roseburia
70,74794,in contrast the aforementioned clinical indicators were negatively associated with bacteroides roseburia butyricicoccus alistipes parasutterella parabacteroides and clostridium iv,in contrast the the aforementioned clinical clinical indicators were negatively associated with bacteroides butyricicoccus roseburia negatively butyricicoccus alistipes with parasutterella parabacteroides and clostridium roseburia iv,in contrast the aforementioned clinical indicators were negatively associated with bacteroides butyricicoccus roseburia butylricocsis alistipes parasutterella parabacterosides and clostridium iv
71,74795,generally these biomarkers hold the potential to predict obesityrelated metabolic abnormalities and interventions based on these biomarkers might be beneficial to weight loss and metabolic risk improvement,generally these biomarkers hold the potential to predict be obesityrelated metabolic abnormalities hold and interventions based on these biomarkers interventions might be predict beneficial to weight loss and metabolic risk these improvement generally,generally these biomarkers hold the potential to predict obesityrelated metabolic abnormalities and interventions based on these markers might be beneficial to weight loss and metabolic risk improvement generally
72,74796,aim of the study the purpose of this study was to investigate the clinical manifestations and outcomes of patients with adult mixedtype henochschönlein purpura  and imaging characteristics of the disease and to evaluate the efficacy of combined therapy in treating symptoms of hsp,aim of the study the and purpose of this study was to investigate the clinical manifestations and symptoms outcomes of patients of with adult purpose mixedtype henochschönlein therapy purpura and and imaging henochschönlein characteristics of the efficacy disease and to evaluate the the efficacy of combined therapy in treating of symptoms of hsp,aim of the study and purpose of this study was to investigate the clinical manifestations and outcomes of patients with adult mixedtype henochschönlein purpura and imaging characteristics of hsp disease and to evaluate the efficacy of combined therapy in treating symptoms  of hsp
73,74797,abdominal contrastenhanced computed tomography  examination and small intestinal enteroscopy were performed for all the patients,abdominal contrastenhanced computed tomography examination and small intestinal enteroscopy were performed for all the patients,abdominal contrastenhanced computed tomography examination and small intestinal enteroscopy were performed for all the patients
74,74798,combined therapy with antihistamine drugs gastric acid suppressants and glucocorticoids was used to relieve abdominal pain gastrointestinal tract bleeding and urine protein,combined therapy with antihistamine therapy drugs gastric acid suppressants and glucocorticoids drugs was used to relieve relieve abdominal pain gastrointestinal tract bleeding and urine abdominal protein,combined therapy with antihistamine drugs gastric acid suppressants and glucocorticoids was used to relieve abdominal pain gastrointestinal tract bleeding and urine protein
75,74799,the typical skin manifestation of hsp is distributed purpura in dependent areas,the hsp typical skin manifestation of hsp is distributed purpura in dependent areas skin,the typical skin manifestation of hsp is distributed purpura in dependent areas
76,74800,abdominal contrastenhanced ct examination exhibited the intestinal canal wall thickening and edema,abdominal intestinal contrastenhanced ct examination exhibited the intestinal canal wall thickening and edema,abdominal contrastenhanced ct examination exhibited the intestinal canal wall thickening and edema
77,74801,small intestinal endoscopy showed diffused hyperemia dropsy and erosion,small intestinal endoscopy showed diffused hyperemia dropsy diffused and erosion endoscopy,small intestinal endoscopy showed diffused hyperemia dropsy and erosion
78,74802,all the patients with positive urine protein showed significantly higher iga levels,all the showed patients with positive urine protein showed the significantly higher iga levels,all the patients with positive urine protein showed significantly higher iga levels
79,74803,with the use of combined therapy abdominal pain and gastrointestinal tract bleeding disappeared and urine protein decreased gradually,with the use of combined tract therapy use abdominal pain and gastrointestinal tract bleeding disappeared and urine protein decreased bleeding gradually,with the use of combined therapy abdominal pain and gastrointestinal tract bleeding disappeared and urine protein decreased gradually
80,74804,higher iga levels with multiorgan involvement  should make one consider the diagnosis,higher iga the levels with multiorgan involvement one should make one consider the diagnosis,higher iga levels with multiorgan involvement should make one consider the diagnosis
81,74805,the combined examination of abdominal contrastenhanced ct small intestinal endoscopy and renal needle biopsy is a valuable method for the early diagnosis of adult mixedtype hsp,the combined examination of abdominal endoscopy contrastenhanced ct small intestinal endoscopy and renal needle biopsy is a valuable method a for combined the early diagnosis of adult mixedtype hsp,the combined examination of abdominal endoscopy contrastenhanced ct small intestinal endoscopeopy and renal needle biopsy is a valuable method for the early diagnosis of adult mixedtype hsp
82,74806,hospital readmissions are costly to healthcare systems and represent a measure of quality care,hospital readmissions are to costly to care healthcare and systems and represent a measure of quality care,hospital readmissions are costly to healthcare systems and represent a measure of quality care
83,74807,patients with cancer with malignant pleural effusions  are at high risk for rehospitalization however risk factors for readmissions in this population are not well described,patients with cancer with rehospitalization malignant pleural effusions are at high risk for rehospitalization however risk factors with for are readmissions well in pleural this population are not well described in,patients with cancer with malignant pleural effusions are at high risk for rehospitalization however risk factors for readmissions in this population are not well described
84,74808,understanding the incidence and risk factors for readmission could facilitate the development of a readmission reduction strategy in this patient population,understanding the incidence and risk facilitate factors of for readmission could facilitate the development of a readmission reduction strategy in this patient readmission population,understanding the incidence and risk factors for readmission could facilitate the development of a reduction strategy in this patient population
85,74809,survey weighting methods that accounted for the nrd sampling design were used to generate nationally representative estimates,survey weighting nrd methods that accounted sampling for the nrd sampling design were nationally used to generate nationally generate representative estimates,survey weighting methods that accounted for the nrd sampling design were used to generate nationally representative estimates
86,74810,we used multivariable logistic regression to determine predictors of early readmission,we determine used multivariable predictors logistic regression to determine predictors we of multivariable early readmission,we used multivariable logistic regression to determine predictors of early readmission
87,74811,predictors of early readmission included having medicaid insurance status treatment with thoracentesis only and discharge to a care facility or home health care,predictors of early with readmission early included having medicaid insurance status with treatment with thoracentesis thoracentesis home only medicaid and discharge to a care facility or with home a health care,predictors of early readmission included having medicaid insurance status treatment with thoracentesis only and discharge to a care facility or home health care
88,74812,nondefinitive management with thoracentesis led to more readmissions,nondefinitive management with with thoracentesis led to more readmissions,nondefinitive management with thoracentesis led to more readmissions
89,74813,a further understanding of factors that drive preventable readmissions could significantly improve quality of care in this population,a further understanding of factors that drive preventable readmissions could preventable significantly improve quality of care in this population improve,a further understanding of factors that drive preventable readmissions could significantly improve quality of care in this population
90,74814,obesity is a global health epidemic with considerable economic burden,obesity is with a global epidemic health a epidemic epidemic with considerable economic obesity burden,obesity is a global health epidemic with considerable economic burden
91,74815,surgical solutions have become increasingly popular following technical advances leading to sustained efficacy and reduced risk,surgical and solutions reduced have following become increasingly popular following technical advances leading to sustained have efficacy and reduced risk,surgical solutions have become increasingly popular following technical advances leading to sustained efficacy and reduced risk
92,74816,sleeve gastrectomy accounts for almost half of all bariatric surgeries worldwide but concerns regarding its relationship with gastroesophageal reflux disease  has been a topic of debate,sleeve gastrectomy accounts for almost half has of all bariatric but surgeries with worldwide but concerns disease regarding its relationship with gastroesophageal reflux disease regarding has been a topic of debate,sleeve gastrectomy accounts for almost half of all bariatric surgeries worldwide but concerns regarding its relationship with gastroesophageal reflux disease  has been a topic of debate
93,74817,gerd including erosive esophagitis is highly prevalent in the obese population,gerd including erosive esophagitis is highly population prevalent in the obese in population is,gerd including erosive esophagitis is highly prevalent in the obese population
94,74818,the role of preoperative endoscopy in bariatric surgery has been controversial,the role of of preoperative endoscopy surgery in bariatric has surgery has been controversial,the role of preoperative endoscopy in bariatric surgery has been controversial
95,74819,two schools of thought exist on the matter one that believes routine upper endoscopy before bariatric surgery is not warranted in the absence of symptoms and another that believes that symptoms are poor predictors of underlying esophageal pathology,two schools of thought exist on the endoscopy matter one another that believes routine upper endoscopy before in bariatric not surgery is on not two warranted the in the absence of and symptoms and another that endoscopy believes that is symptoms poor are poor predictors of underlying exist esophageal routine pathology,two schools of thought exist on the matter one that believes routine upper endoscopy before bariatric surgery is not warranted in the absence of symptoms and another that believe that symptoms are poor predictors of underlying esophageal pathology
96,74820,treatment options to prevent or halt the progression of cc are limited,treatment options cc to prevent or halt the progression of cc are are limited,treatment options to prevent or halt the progression of cc are limited
97,74821,targeted acupuncture  was used in gi patients with cc to evaluate for a potential gender effect,targeted acupuncture was used in gi patients with cc to evaluate for a potential effect gender effect,targeted acupuncture was used in gi patients with cc to evaluate for a potential gender effect
98,74822,patients and participants  a significant  a decrease in leptin in the mi group corresponded to higher appetite and weight gain,patients and participants in a leptin significant a decrease in leptin in corresponded the mi group corresponded to higher and appetite and weight gain,patients and participants in a significant decrease in leptin in the mi group corresponded to higher appetite and weight gain
99,74823,the elevated ecwicw ratio indicates an inflammatory response in the mi group,the elevated ecwicw ratio indicates an inflammatory response in mi the mi group,the elevated ecwicw ratio indicates an inflammatory response in the mi group
100,74824,this genderspecific response may be based on hormonespecific regulation of food intake,this genderspecific response may be based on hormonespecific regulation of food may intake,this genderspecific response may be based on hormonespecial regulation of food intake
101,74825,further studies with larger sample sizes are required to support the results,further studies with the larger sample sizes are required to support the results,further studies with larger sample sizes are required to support the results
102,74826,peutzjeghers syndrome is a rare autosomal dominant disorder,peutzjeghers syndrome is a rare rare a autosomal a dominant rare disorder,peutzjeghers syndrome is a rare autosomal dominant disorder
